name,bulbasaur,ivysaur,venusaur,charmander,charmeleon,charizard,squirtle,wartortle,blastoise,caterpie,metapod,butterfree,weedle,kakuna,beedrill,pidgey,pidgeotto,pidgeot,rattata,raticate,spearow,fearow,ekans,arbok,pikachu,raichu,sandshrew,sandslash,nidoran-f,nidorina,nidoqueen,nidoran-m,nidorino,nidoking,clefairy,clefable,vulpix,ninetales,jigglypuff,wigglytuff,zubat,golbat,oddish,gloom,vileplume,paras,parasect,venonat,venomoth,diglett,dugtrio,meowth,persian,psyduck,golduck,mankey,primeape,growlithe,arcanine,poliwag,poliwhirl,poliwrath,abra,kadabra,alakazam,machop,machoke,machamp,bellsprout,weepinbell,victreebel,tentacool,tentacruel,geodude,graveler,golem,ponyta,rapidash,slowpoke,slowbro,magnemite,magneton,farfetch'd,doduo,dodrio,seel,dewgong,grimer,muk,shellder,cloyster,gastly,haunter,gengar,onix,drowzee,hypno,krabby,kingler,voltorb,electrode,exeggcute,exeggutor,cubone,marowak,hitmonlee,hitmonchan,lickitung,koffing,weezing,rhyhorn,rhydon,chansey,tangela,kangaskhan,horsea,seadra,goldeen,seaking,staryu,starmie,mr. mime,scyther,jynx,electabuzz,magmar,pinsir,tauros,magikarp,gyarados,lapras,ditto,eevee,vaporeon,jolteon,flareon,porygon,omanyte,omastar,kabuto,kabutops,aerodactyl,snorlax,articuno,zapdos,moltres,dratini,dragonair,dragonite,mewtwo,mew
zubat,76,55,15,17,12,8,4,0,0,96,93,2,100,97,17,19,3,0,46,1,30,2,42,5,15,1,1,0,23,2,0,31,11,0,5,0,4,0,12,1,0,10,85,68,41,67,38,56,28,77,34,54,13,28,2,26,7,12,4,32,9,1,0,20,7,46,17,9,92,65,50,65,5,0,0,0,31,7,42,0,2,1,22,51,16,9,2,33,6,9,0,2,6,1,10,63,23,11,2,11,2,74,4,43,16,87,1,6,2,4,0,0,85,60,1,20,18,16,6,26,2,23,24,21,4,12,3,9,100,2,0,72,23,3,12,9,16,0,0,7,0,1,1,0,1,4,37,19,2,3,13
golbat,98,96,87,86,56,38,52,29,3,100,100,22,100,100,79,53,29,8,93,61,96,48,95,62,63,16,34,8,92,75,13,95,72,13,53,8,39,3,87,48,90,0,100,100,100,98,84,100,80,99,81,98,81,94,57,84,59,56,5,97,73,24,16,57,17,92,75,70,100,99,100,99,64,16,8,4,84,56,96,22,42,18,68,97,75,75,54,75,52,58,10,36,12,2,75,96,86,54,26,78,36,98,41,91,69,100,40,71,51,34,25,10,95,97,34,83,97,91,62,87,74,79,71,73,35,47,26,58,100,20,19,90,89,57,77,77,82,44,7,41,21,13,23,5,6,74,92,85,54,25,57
oddish,73,59,14,30,6,0,83,52,20,100,100,0,100,100,0,35,13,0,87,37,50,6,51,7,91,91,60,23,68,18,3,54,19,0,73,9,3,0,87,60,15,0,0,57,6,56,22,33,6,74,51,93,73,92,70,59,23,16,2,98,91,51,0,47,15,87,54,32,89,58,14,98,67,91,51,34,43,7,100,78,81,27,29,65,20,83,50,65,2,94,80,34,10,2,100,83,27,91,73,81,34,97,7,97,67,55,10,67,31,5,93,70,35,98,8,100,100,95,68,99,100,65,4,19,75,0,3,53,100,7,42,89,72,82,60,2,56,99,92,84,69,12,0,0,0,0,64,34,0,3,30
gloom,92,75,25,41,21,0,87,65,35,100,100,0,100,100,0,40,20,0,92,46,59,11,57,10,93,100,75,38,80,50,15,78,41,4,81,6,8,0,95,77,32,0,43,0,29,80,34,60,13,87,51,95,85,92,70,74,35,23,0,99,88,49,0,34,10,93,62,28,91,77,40,99,86,84,85,55,60,22,99,83,79,24,30,80,32,85,72,71,6,96,75,20,4,0,99,86,61,98,87,88,62,100,12,99,73,71,7,80,64,12,94,73,33,100,10,100,100,95,61,98,100,81,10,28,79,4,5,65,100,8,53,98,75,88,67,5,79,100,94,98,82,7,1,0,0,1,70,42,2,7,41
vileplume,98,99,59,67,36,0,95,83,50,100,100,1,100,100,0,51,30,4,94,75,79,31,85,39,100,100,89,52,99,87,31,94,75,14,96,24,16,2,98,88,58,0,94,69,0,96,67,90,37,91,74,98,98,98,90,85,64,45,2,98,97,71,0,49,33,96,96,68,100,94,81,100,95,86,81,68,86,57,100,96,93,68,56,91,62,91,89,75,25,100,83,32,28,1,99,99,83,100,88,96,80,100,33,99,84,97,33,96,79,37,95,81,52,100,41,100,100,93,87,99,100,99,38,78,95,13,24,94,100,33,62,100,98,94,94,26,95,98,91,98,84,32,4,1,4,6,93,81,6,16,70
paras,87,90,24,19,21,6,15,3,0,87,97,13,91,91,10,19,13,1,63,17,36,3,40,4,64,70,3,0,31,12,0,38,19,0,19,4,5,0,38,3,33,2,44,20,4,0,20,74,41,92,44,82,31,66,20,43,20,19,0,83,39,3,0,59,25,53,16,10,75,53,25,82,26,1,0,0,32,15,71,0,23,7,32,36,12,23,7,45,6,19,1,0,0,0,17,84,46,18,2,54,13,93,10,58,11,60,6,19,5,2,0,0,99,67,7,78,56,45,10,67,27,66,21,54,44,13,3,18,100,1,5,64,57,18,41,24,56,2,0,4,0,1,2,0,1,2,68,52,12,7,23
parasect,96,98,66,41,30,13,62,24,3,100,100,27,98,97,25,48,17,3,89,46,60,13,80,28,90,88,23,1,74,43,9,81,53,5,56,2,24,2,85,23,62,16,78,66,33,80,0,89,84,94,74,94,76,90,53,72,40,43,5,93,74,20,0,66,37,82,49,30,95,84,68,91,64,4,0,0,62,44,92,14,51,17,48,58,42,65,34,73,17,53,8,0,0,0,42,99,78,57,19,87,61,100,34,86,50,86,27,52,43,10,6,0,99,90,22,95,86,66,41,89,71,91,58,77,75,22,10,49,100,8,12,73,86,46,70,55,86,29,1,26,2,1,5,2,6,6,86,71,25,35,32
venonat,76,60,24,20,7,0,2,1,0,100,99,0,100,100,10,4,2,0,38,0,15,1,54,12,28,10,3,1,61,15,1,57,17,0,16,0,1,0,6,4,44,0,66,40,10,26,11,0,27,40,3,55,15,13,0,36,8,4,1,34,11,0,0,16,1,68,18,5,94,74,62,67,17,9,1,0,21,3,37,0,4,1,4,40,11,5,1,57,16,51,13,25,6,1,52,65,12,25,4,19,0,76,1,48,0,86,2,10,56,15,17,0,54,85,2,59,43,9,0,28,0,15,8,14,5,0,1,8,100,1,0,75,14,1,7,10,16,15,2,17,1,0,0,0,0,2,33,12,1,0,27
venomoth,90,88,55,43,24,3,36,6,0,100,100,5,100,99,33,37,18,0,72,8,48,6,72,38,76,53,30,2,85,62,6,85,57,5,41,2,10,0,57,27,72,20,94,86,62,59,16,73,0,86,19,92,53,70,15,68,45,22,2,78,34,16,23,22,5,86,59,30,97,93,98,99,60,51,32,11,51,12,82,3,49,11,43,78,30,63,15,83,64,84,55,40,29,5,88,85,28,58,25,62,24,91,7,73,23,98,22,37,63,66,54,22,70,96,6,88,92,49,15,77,21,44,31,31,26,11,9,26,100,1,3,75,55,29,47,21,46,66,25,71,25,1,0,1,1,8,68,59,16,0,29
diglett,31,32,5,72,41,0,4,0,0,92,69,2,100,98,8,12,6,0,50,2,18,0,78,39,86,100,4,0,41,21,4,62,32,2,31,0,54,1,46,5,23,1,26,13,9,8,6,60,14,0,12,77,38,72,24,70,6,77,5,59,23,2,34,69,11,43,36,12,72,32,34,91,53,28,10,13,66,35,55,0,87,64,19,39,2,23,5,89,39,28,1,64,28,22,50,78,49,33,6,59,36,20,1,35,12,35,17,26,54,28,16,7,100,20,3,51,36,30,22,63,2,63,9,29,83,32,0,5,100,0,0,86,46,16,56,65,66,61,17,58,19,0,2,0,0,0,71,54,1,3,19
dugtrio,66,58,21,93,77,15,61,40,3,100,96,18,100,100,44,59,30,1,96,70,79,34,96,88,98,100,35,10,94,77,40,97,86,36,79,24,89,49,94,70,66,19,49,49,26,56,26,97,81,88,0,99,92,100,73,97,81,86,54,96,77,29,63,88,61,86,69,48,92,82,67,96,89,75,68,29,98,93,95,7,93,86,61,93,59,87,46,99,86,84,27,70,66,34,97,100,95,76,52,98,86,61,23,92,53,84,69,91,93,73,75,35,100,80,36,88,76,94,70,86,56,98,55,92,100,90,16,73,100,8,32,95,94,66,98,91,92,91,59,84,67,1,25,4,10,35,99,97,19,24,62
meowth,21,21,4,28,7,3,6,1,0,95,83,5,100,95,2,27,7,0,47,2,50,7,58,3,24,22,1,0,15,1,0,22,3,0,19,2,11,0,29,2,46,2,7,5,2,18,6,45,8,23,1,0,18,61,10,51,4,16,2,61,11,1,20,45,5,19,3,1,57,36,10,85,12,0,0,0,46,7,50,1,12,1,23,61,12,30,5,48,8,22,0,0,0,0,10,81,34,18,1,42,7,36,2,39,5,13,7,8,8,2,1,0,95,41,2,39,21,36,8,51,1,58,15,26,17,13,2,13,100,1,2,83,43,5,19,15,39,2,0,2,0,0,0,0,0,5,58,37,6,3,24
persian,69,64,13,78,62,10,34,4,0,100,96,22,100,99,23,48,24,1,92,22,78,36,85,33,68,74,12,2,39,22,4,62,24,2,53,3,41,6,68,18,87,19,27,14,2,69,24,85,47,62,8,82,0,89,39,77,30,58,14,90,50,4,67,66,17,43,22,13,92,70,46,99,46,2,0,0,71,41,94,3,44,5,64,94,54,75,33,69,20,64,3,0,0,0,55,97,73,35,9,79,27,63,4,61,27,36,26,41,41,16,1,0,99,75,7,85,73,71,29,82,32,93,40,73,62,38,9,45,100,4,8,90,80,31,44,47,82,9,1,6,3,0,7,2,5,40,82,61,22,5,24
psyduck,24,20,0,58,24,4,25,3,0,100,100,5,100,99,10,30,16,0,48,3,60,11,70,16,24,2,8,0,67,20,2,68,21,0,27,0,16,0,46,11,72,6,8,8,2,34,10,87,30,28,0,39,11,0,17,51,16,28,2,79,33,1,0,30,6,72,32,16,77,47,12,94,44,14,6,0,54,13,86,2,14,0,26,75,30,67,16,77,16,90,28,38,17,3,71,86,40,69,7,52,9,23,1,58,8,18,7,22,52,18,27,2,91,62,8,93,96,49,12,63,18,48,22,32,17,25,1,16,100,1,5,86,33,9,19,19,50,42,4,29,0,1,0,2,0,14,66,30,6,1,22
golduck,54,52,26,90,80,31,85,49,4,100,100,17,100,100,68,56,34,4,97,52,98,56,97,73,77,23,57,6,97,81,33,96,84,13,73,11,46,2,90,59,98,43,30,30,10,80,47,100,84,76,27,90,61,83,0,95,41,72,16,100,93,46,0,55,32,93,74,61,97,91,63,100,90,72,37,13,92,68,100,41,65,11,94,100,83,100,90,96,70,99,80,58,46,11,97,99,89,95,63,91,46,55,17,97,50,73,62,78,85,61,62,23,100,95,26,100,100,98,66,100,94,97,63,73,48,72,21,70,100,15,60,94,98,75,63,83,86,89,44,70,17,11,8,34,7,91,96,87,50,14,50
mankey,48,50,21,66,20,14,29,10,0,100,100,12,100,100,25,65,23,2,61,13,52,24,88,19,54,49,15,0,58,40,3,78,32,0,68,4,58,1,71,36,74,16,40,25,15,57,28,64,32,30,3,49,23,49,5,0,20,60,11,90,35,15,0,46,15,63,58,46,93,76,40,94,52,31,12,3,64,47,87,12,76,23,66,72,29,74,45,83,56,82,13,12,0,0,72,93,63,54,16,81,36,71,20,74,37,28,14,67,66,21,10,4,100,85,15,88,89,64,46,85,41,80,48,62,47,25,19,35,100,12,19,85,81,61,53,67,78,57,13,43,5,2,4,0,2,14,91,72,38,11,40
primeape,90,93,53,91,78,30,88,66,13,100,100,33,100,100,65,75,65,7,100,73,82,37,96,74,97,83,48,14,93,76,23,95,82,19,93,30,64,15,89,85,93,41,77,65,36,80,60,92,55,94,19,96,70,84,59,80,0,90,32,99,95,66,64,68,34,92,89,76,99,94,87,100,89,53,22,6,98,82,100,48,96,67,90,99,64,98,94,97,81,97,63,31,0,0,94,100,86,90,55,98,72,97,57,94,73,85,71,92,85,64,43,13,100,97,41,100,98,93,75,99,96,97,83,89,89,87,42,84,100,45,62,95,99,92,96,94,94,94,27,74,29,15,54,44,14,80,99,97,82,34,65
growlithe,53,40,18,24,11,0,4,1,0,60,60,5,63,65,16,53,14,1,42,7,49,15,50,7,43,22,20,1,34,18,1,46,23,1,25,1,18,0,40,4,55,6,45,24,10,44,37,49,30,12,1,41,13,14,0,16,0,0,4,44,12,2,0,48,12,53,34,14,75,56,60,50,12,10,3,0,37,21,32,0,66,36,34,57,29,32,9,41,13,55,36,24,17,5,21,40,32,46,6,58,25,57,16,43,16,11,11,21,47,26,13,0,52,65,4,41,29,27,5,31,2,44,38,48,34,30,18,22,69,1,1,46,42,6,30,21,38,2,0,4,0,1,3,19,3,12,51,26,7,4,14
arcanine,28,24,14,30,24,15,20,9,2,60,63,23,58,59,35,29,27,5,44,24,39,21,35,19,44,24,37,4,33,28,8,30,21,7,19,4,24,9,24,8,41,14,38,29,19,58,40,45,32,47,8,44,22,22,6,35,9,25,0,46,34,27,26,39,30,53,29,26,64,64,36,37,21,15,4,0,46,40,35,7,58,27,38,51,32,45,30,47,19,46,35,21,18,0,7,46,33,39,19,59,31,55,40,44,29,35,33,31,35,22,18,4,25,57,20,44,34,41,27,48,20,46,38,53,48,42,34,32,50,15,16,39,36,31,45,46,31,16,6,19,4,8,14,34,22,23,40,43,25,25,9
poliwag,17,13,2,74,47,4,5,4,0,99,100,9,100,100,7,44,26,0,78,7,70,9,64,12,39,7,41,4,39,13,4,43,19,6,35,0,53,3,41,16,68,3,2,1,2,17,7,65,22,41,4,39,10,21,0,10,1,23,1,0,23,2,10,44,11,42,30,4,57,31,9,92,21,74,58,35,69,45,73,3,54,20,38,84,31,50,7,70,8,87,13,37,5,0,95,81,40,35,9,58,15,31,2,88,43,26,12,28,25,10,79,52,85,42,3,98,92,40,15,82,13,77,16,18,11,50,2,15,100,0,3,80,53,10,11,44,52,62,11,49,14,7,0,6,0,43,55,38,3,1,25
poliwhirl,36,29,7,93,83,31,61,24,0,100,100,24,100,100,32,68,48,5,96,45,95,37,88,40,56,29,66,17,85,57,27,83,56,15,71,2,61,13,87,49,91,27,9,12,3,61,26,89,66,77,23,89,50,67,7,65,5,40,4,77,0,10,21,59,26,85,60,26,84,62,28,100,57,95,75,58,94,83,100,20,80,36,76,97,63,90,34,89,43,98,52,56,15,6,100,99,76,83,30,88,50,54,5,95,67,50,29,75,74,39,94,77,93,85,18,100,97,86,50,94,75,98,55,68,41,76,13,59,100,2,22,90,91,39,47,82,88,89,43,71,25,26,5,23,2,89,83,76,19,10,39
poliwrath,78,86,29,100,95,75,97,86,20,100,100,35,100,100,92,82,43,20,99,88,94,68,100,89,95,77,96,57,97,99,62,100,96,37,94,29,77,23,100,97,99,76,49,51,29,97,80,100,83,98,71,99,96,99,54,85,34,75,10,98,90,0,0,72,37,98,91,78,99,97,80,100,100,98,93,84,100,98,100,60,100,65,97,100,87,99,98,96,85,99,88,19,6,0,100,100,100,98,85,100,89,91,73,100,97,90,78,99,99,83,93,92,100,100,53,100,99,100,93,100,100,98,92,98,87,94,58,88,100,38,88,97,99,97,93,100,98,100,81,97,36,44,45,62,26,96,99,98,83,43,78
abra,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kadabra,35,18,16,29,12,0,16,1,0,62,49,6,70,72,6,25,10,2,19,2,29,11,47,20,29,18,18,1,47,25,3,51,16,7,15,0,3,0,13,6,50,17,19,32,15,18,7,37,28,14,2,21,5,21,1,32,12,10,1,27,5,4,0,0,0,54,57,29,54,59,47,58,24,33,27,9,23,11,10,1,26,11,22,54,11,23,8,60,24,67,39,60,53,26,63,7,2,63,29,37,10,23,0,33,20,38,28,30,48,53,53,15,1,52,2,62,48,37,17,47,2,2,14,1,18,17,8,12,70,3,4,21,27,4,10,8,36,44,15,61,19,1,0,4,4,10,48,27,2,0,0
alakazam,63,45,21,48,44,8,41,18,4,80,72,12,67,75,23,50,33,12,66,20,54,31,69,36,45,37,35,13,72,62,41,72,49,20,24,5,30,3,35,22,62,42,46,56,33,40,18,66,37,57,13,53,31,45,17,58,31,33,2,46,29,22,1,12,0,62,58,67,71,64,61,68,54,53,53,27,64,29,31,10,44,25,54,72,54,50,23,69,43,66,71,58,60,61,67,19,8,62,59,61,46,42,6,66,47,60,64,34,59,63,60,45,7,65,20,63,70,71,31,66,18,13,21,8,40,33,31,35,71,7,19,32,55,19,32,36,33,67,36,65,41,22,1,13,32,39,67,47,23,0,5
machop,39,63,24,64,34,14,27,7,2,97,100,1,100,100,31,48,24,3,77,36,54,17,73,24,58,36,21,1,48,27,1,59,35,1,55,3,34,2,67,33,54,8,12,7,4,46,18,32,14,54,14,67,54,25,7,35,8,10,0,56,15,2,0,15,2,0,46,26,88,53,25,88,32,75,19,14,77,46,76,14,86,49,54,77,31,69,65,70,32,84,32,19,0,0,97,78,44,47,21,89,46,53,9,70,33,41,26,91,57,21,55,25,73,87,44,80,72,70,40,84,52,71,45,76,54,34,14,55,100,10,30,81,93,52,69,61,68,95,20,77,29,6,24,0,2,14,85,81,39,7,43
machoke,76,79,46,85,60,27,80,35,11,100,100,8,100,100,79,52,34,7,94,74,73,29,91,58,89,84,60,9,91,71,17,80,68,7,90,13,47,11,95,60,83,25,46,38,4,84,51,82,41,64,31,97,78,68,26,42,11,29,7,70,40,9,0,19,11,52,0,64,95,84,56,99,72,87,50,22,95,77,99,47,99,72,74,96,54,94,89,84,51,94,58,20,0,0,100,98,73,79,41,96,58,89,31,95,66,66,31,92,82,45,70,49,100,96,58,97,98,88,52,95,81,92,67,84,90,58,25,82,100,25,62,91,97,82,89,82,84,99,42,84,52,25,42,17,8,44,98,90,57,17,67
machamp,92,87,58,93,82,44,92,73,20,100,100,14,100,100,80,75,54,21,99,84,89,49,94,70,100,97,73,23,94,83,27,96,84,18,89,17,56,16,97,87,91,30,68,72,32,90,70,95,70,88,52,99,87,84,39,54,24,42,5,96,74,22,0,46,5,74,36,0,97,92,80,100,81,95,68,39,97,93,100,71,99,88,83,99,72,100,97,97,76,100,79,33,2,0,100,100,89,91,44,100,81,97,63,98,81,86,63,96,97,64,91,70,99,100,67,98,99,90,85,97,97,97,81,95,92,69,57,84,100,34,84,92,95,94,94,91,98,100,67,99,64,30,76,46,18,75,100,98,77,19,71
bellsprout,63,56,10,18,9,1,24,7,0,87,100,0,94,98,0,13,4,0,52,5,26,1,29,0,50,36,8,3,17,1,0,24,4,0,45,0,4,0,50,11,8,0,11,9,0,25,5,6,3,28,8,43,7,23,3,7,1,0,0,43,16,1,0,15,3,11,5,3,0,34,13,75,14,49,25,8,21,5,64,7,8,1,8,44,7,31,12,18,1,46,5,16,1,0,79,62,26,52,23,47,17,71,1,62,22,39,2,17,11,0,50,23,96,65,5,80,83,49,30,69,41,43,12,25,34,7,2,14,100,2,10,70,40,24,37,14,37,75,24,45,25,1,1,0,0,1,45,23,0,2,22
weepinbell,84,90,35,32,10,5,57,26,5,99,100,1,99,100,17,23,7,1,73,19,41,6,54,6,76,80,28,3,45,10,3,53,15,1,53,2,10,0,68,35,35,1,40,21,5,47,16,25,7,68,18,64,30,53,9,24,6,8,1,69,38,3,0,16,5,47,16,8,66,0,37,91,38,58,47,35,50,19,88,11,30,3,26,61,21,66,34,41,7,72,24,18,3,1,82,82,54,80,40,68,34,92,16,81,39,74,7,48,20,4,69,43,97,90,13,97,95,69,51,91,71,69,22,62,73,9,0,33,100,5,30,82,74,69,59,25,58,86,57,73,51,6,5,0,1,3,69,46,7,7,32
victreebel,97,96,54,52,33,11,94,70,14,100,100,4,100,100,14,49,24,0,91,44,77,20,64,24,98,100,62,23,82,46,3,78,47,4,86,18,25,1,94,76,50,0,86,58,19,75,32,38,2,66,33,90,54,88,36,60,13,7,1,91,72,20,0,25,9,75,44,20,87,62,0,98,88,67,57,61,71,47,99,53,67,27,62,78,48,85,60,65,22,97,61,43,9,1,97,93,84,95,65,87,51,100,29,96,79,91,31,74,33,10,84,60,97,99,31,100,100,98,77,99,99,93,29,67,82,18,9,70,100,18,70,95,91,96,87,50,88,97,92,90,81,13,15,0,4,8,92,73,14,11,50
tentacool,9,7,1,61,27,1,5,1,0,99,100,0,100,100,7,30,6,0,32,4,42,11,34,2,25,7,34,6,36,7,1,42,12,0,36,0,27,0,37,15,35,1,1,1,0,18,9,33,1,9,4,15,1,6,0,6,0,19,2,8,0,0,0,3,0,12,1,0,25,9,2,0,6,40,45,28,53,31,55,2,49,11,25,62,19,25,8,44,12,85,19,14,5,1,90,49,18,46,5,34,7,53,1,54,26,13,1,29,39,9,62,48,35,82,2,97,91,23,10,56,20,42,12,5,6,35,2,8,100,1,4,85,25,2,13,31,39,49,20,47,8,2,0,2,1,38,37,9,0,2,10
tentacruel,50,47,19,95,92,45,72,35,2,100,100,7,100,100,55,52,29,2,93,68,96,64,83,49,74,45,78,27,94,75,31,93,74,22,83,8,52,9,94,76,95,36,33,14,5,74,36,83,40,47,11,88,54,56,8,48,11,46,13,78,42,0,3,12,2,68,28,19,86,62,12,94,0,70,62,56,95,76,100,28,80,61,71,99,79,84,48,90,40,98,79,42,35,8,100,98,71,95,60,95,44,94,15,95,63,93,25,78,71,60,88,76,61,100,28,100,96,89,51,100,97,94,68,66,30,82,25,72,100,6,36,93,90,64,78,85,85,98,75,86,48,48,1,30,13,95,88,68,26,17,43
geodude,44,47,9,97,69,44,20,14,1,100,100,12,100,100,88,65,48,11,100,99,100,99,100,98,98,100,94,49,96,91,83,94,87,78,81,34,59,34,100,97,100,84,9,16,14,99,96,91,49,72,25,100,98,86,28,69,47,61,13,26,5,2,0,41,15,24,13,5,51,42,33,60,30,0,50,9,100,97,79,0,91,79,100,100,100,48,34,100,87,41,12,28,17,12,100,97,94,62,28,100,96,46,82,97,77,58,80,98,99,91,97,71,100,45,83,44,18,81,60,69,18,84,100,99,100,94,48,98,100,20,8,92,100,43,96,99,76,36,4,43,37,71,68,8,100,96,93,97,76,19,57
graveler,64,46,30,99,88,55,38,19,5,100,100,38,100,100,96,68,58,21,100,100,100,100,100,99,100,100,100,71,98,95,98,98,97,95,95,49,75,25,100,100,100,92,49,15,19,100,100,99,68,90,32,100,100,94,63,88,78,66,25,42,25,7,0,52,24,79,50,32,75,53,43,55,38,50,0,27,100,99,96,13,99,91,100,100,100,83,70,100,92,73,26,36,22,21,100,99,97,77,56,100,100,57,95,100,89,73,97,100,100,98,100,93,100,68,96,64,42,95,78,72,17,98,100,99,100,95,77,100,100,21,17,86,100,48,100,100,95,47,17,47,59,90,89,13,100,100,98,99,87,54,75
golem,76,64,44,100,99,84,69,32,11,100,100,49,100,100,100,67,62,39,100,100,100,100,100,100,100,100,100,99,100,99,99,100,100,99,98,61,73,47,100,100,100,96,66,45,32,100,100,100,89,87,71,100,100,100,87,97,94,67,30,65,42,16,0,66,48,86,78,61,92,65,39,72,44,91,73,0,100,100,100,38,100,97,100,100,100,93,92,100,99,95,54,51,48,24,100,100,100,79,57,100,100,73,99,100,97,89,98,100,100,100,100,100,100,91,99,65,65,95,89,77,65,100,100,100,100,99,96,100,100,35,41,95,100,85,100,100,100,85,41,54,91,99,97,43,100,100,100,100,98,80,83
ponyta,80,70,27,53,27,7,14,0,0,94,100,13,97,100,29,47,27,2,76,13,65,15,54,26,54,46,17,2,48,26,0,55,33,2,40,5,31,0,26,10,61,15,53,34,12,65,37,78,45,32,2,48,25,41,6,34,2,24,0,29,5,0,12,31,4,19,5,2,77,46,25,42,4,0,0,0,0,32,75,1,75,32,50,86,33,63,20,69,12,72,21,11,0,0,26,91,61,37,9,68,32,86,9,47,14,36,22,40,40,9,4,0,79,97,6,49,42,54,20,49,6,74,47,58,42,43,10,35,100,3,4,75,64,16,50,40,62,6,0,10,0,0,4,15,5,35,68,43,10,11,30
rapidash,88,88,58,83,59,27,32,17,0,94,100,38,99,100,53,59,47,3,87,49,87,35,74,45,83,74,38,1,80,48,9,82,60,7,69,9,39,5,63,32,81,41,90,75,42,81,54,89,80,63,6,85,56,82,30,48,14,34,1,49,17,1,31,47,16,53,19,7,87,74,49,67,24,3,1,0,65,0,92,11,93,63,75,97,67,88,61,87,46,86,46,22,10,0,82,98,78,63,21,93,44,98,40,78,39,68,40,71,73,36,13,2,83,99,28,70,59,74,49,77,31,96,76,85,69,69,38,57,100,18,27,87,85,41,73,72,89,14,3,12,3,5,14,38,25,67,91,78,37,33,50
slowpoke,17,15,0,68,34,13,3,1,0,100,100,2,100,100,13,12,3,0,75,2,71,7,50,6,17,2,14,0,54,22,0,65,26,0,7,1,10,0,18,0,58,4,0,1,0,29,8,62,18,45,5,50,6,14,0,13,0,5,0,27,0,0,0,16,0,24,1,0,36,12,1,45,0,21,4,0,22,6,0,0,7,0,14,84,26,15,3,33,1,84,9,48,12,0,98,73,29,43,2,34,6,4,0,61,3,57,4,9,39,9,72,9,35,59,8,93,58,33,11,57,3,77,10,21,5,14,1,16,100,0,2,85,31,1,12,18,62,28,1,10,0,5,0,0,0,15,40,21,2,0,15
slowbro,50,75,46,100,96,68,99,80,14,100,100,16,100,100,78,50,27,4,100,93,100,95,100,88,76,37,98,56,100,96,71,100,98,63,58,8,33,2,100,91,100,78,22,16,4,100,86,100,97,100,92,99,97,98,59,88,52,31,5,97,78,40,0,31,7,86,53,29,93,89,46,98,72,100,87,62,99,89,90,0,88,36,92,100,100,71,35,96,62,97,100,89,53,32,100,100,92,100,91,99,86,40,14,100,98,100,85,99,99,87,99,99,64,99,63,100,91,100,88,98,98,100,96,92,67,93,43,100,100,2,47,72,98,49,79,98,100,99,94,100,76,85,1,29,8,100,89,79,35,16,37
magnemite,60,60,20,39,18,16,50,17,3,100,100,17,100,100,39,55,45,6,94,49,100,86,90,56,74,63,62,5,56,22,6,50,22,0,77,3,2,0,91,75,98,58,19,21,7,77,49,94,51,13,7,88,56,86,35,24,4,5,0,46,20,0,0,20,2,14,1,1,92,69,32,51,20,9,1,0,25,7,93,12,0,19,79,99,95,88,48,98,66,98,89,20,5,2,97,99,78,70,50,74,33,79,13,44,9,5,5,73,80,68,40,10,60,99,11,90,90,85,49,76,60,94,69,58,41,6,22,61,100,13,9,72,88,50,30,32,88,92,23,67,50,31,6,14,21,43,76,56,25,12,17
magneton,93,91,53,66,36,18,88,66,23,100,100,30,100,100,91,80,55,23,100,91,100,99,100,81,96,96,90,50,93,77,34,90,71,17,93,31,21,0,100,97,99,82,73,76,32,93,83,99,88,36,14,99,95,100,89,77,33,29,2,80,64,35,0,33,11,50,28,12,99,97,73,89,39,21,9,3,67,37,100,64,81,0,100,100,100,99,98,100,100,100,100,54,31,6,100,100,100,97,85,96,71,100,69,76,35,17,42,98,100,99,80,41,92,100,49,99,100,100,87,97,93,100,97,96,87,24,59,96,100,36,46,97,100,93,68,80,99,99,64,98,85,80,10,42,85,92,98,90,63,27,59
farfetch'd,89,88,57,73,35,22,60,23,0,100,100,17,99,100,37,66,32,7,79,49,76,43,89,34,58,56,23,0,76,46,6,78,36,3,66,6,46,4,79,43,78,32,71,70,44,68,52,96,57,81,39,77,36,74,6,34,10,28,1,62,24,3,0,31,9,46,26,17,92,74,34,75,28,0,0,0,46,25,86,8,21,0,0,91,77,82,39,84,32,72,4,16,5,1,58,98,73,60,12,71,50,96,29,94,67,50,26,68,59,33,14,3,98,94,21,93,77,78,41,78,47,91,63,57,44,55,19,41,100,14,19,81,81,43,63,63,91,30,2,18,1,3,11,2,1,59,92,72,35,14,45
