name,bulbasaur,ivysaur,venusaur,charmander,charmeleon,charizard,squirtle,wartortle,blastoise,caterpie,metapod,butterfree,weedle,kakuna,beedrill,pidgey,pidgeotto,pidgeot,rattata,raticate,spearow,fearow,ekans,arbok,pikachu,raichu,sandshrew,sandslash,nidoran-f,nidorina,nidoqueen,nidoran-m,nidorino,nidoking,clefairy,clefable,vulpix,ninetales,jigglypuff,wigglytuff,zubat,golbat,oddish,gloom,vileplume,paras,parasect,venonat,venomoth,diglett,dugtrio,meowth,persian,psyduck,golduck,mankey,primeape,growlithe,arcanine,poliwag,poliwhirl,poliwrath,abra,kadabra,alakazam,machop,machoke,machamp,bellsprout,weepinbell,victreebel,tentacool,tentacruel,geodude,graveler,golem,ponyta,rapidash,slowpoke,slowbro,magnemite,magneton,farfetch'd,doduo,dodrio,seel,dewgong,grimer,muk,shellder,cloyster,gastly,haunter,gengar,onix,drowzee,hypno,krabby,kingler,voltorb,electrode,exeggcute,exeggutor,cubone,marowak,hitmonlee,hitmonchan,lickitung,koffing,weezing,rhyhorn,rhydon,chansey,tangela,kangaskhan,horsea,seadra,goldeen,seaking,staryu,starmie,mr. mime,scyther,jynx,electabuzz,magmar,pinsir,tauros,magikarp,gyarados,lapras,ditto,eevee,vaporeon,jolteon,flareon,porygon,omanyte,omastar,kabuto,kabutops,aerodactyl,snorlax,articuno,zapdos,moltres,dratini,dragonair,dragonite,mewtwo,mew
zubat,83,74,21,37,19,3,8,1,0,97,100,2,100,100,31,25,13,2,54,10,62,25,56,15,25,17,3,0,41,14,0,61,18,0,17,1,8,0,34,9,0,10,74,49,17,59,28,51,24,63,28,47,10,20,4,22,7,7,1,20,3,0,0,13,4,38,18,8,75,58,36,49,2,1,0,0,21,7,40,1,0,0,10,35,10,9,0,26,5,7,0,5,1,0,6,57,14,7,0,11,0,63,2,49,24,65,1,12,2,0,1,1,83,46,1,13,7,11,5,14,1,25,20,6,7,4,3,8,100,0,0,64,10,3,5,6,15,0,0,6,0,3,0,0,0,1,30,23,3,1,12
golbat,100,98,84,91,66,36,76,52,14,100,100,28,100,100,88,51,50,12,99,81,98,63,93,72,83,66,47,19,99,82,24,96,88,15,65,14,46,8,91,73,90,0,99,99,94,92,80,96,67,99,79,96,67,84,37,77,26,45,2,88,56,10,10,41,16,78,52,47,100,92,92,98,61,12,12,2,87,45,97,22,45,10,64,92,59,57,44,63,44,46,3,13,6,0,72,96,75,49,14,73,23,90,28,79,59,100,20,68,34,31,15,5,93,98,16,76,81,69,55,80,60,74,64,49,32,27,17,56,100,7,10,68,79,45,54,57,77,39,6,39,9,14,22,4,0,41,84,74,46,21,35
oddish,88,81,35,52,19,0,90,79,41,100,100,1,100,100,0,48,22,2,92,52,65,23,60,15,97,100,76,47,81,54,15,81,37,4,78,13,11,0,96,84,26,1,0,21,2,42,12,28,2,70,42,90,68,86,45,53,16,8,0,86,85,27,0,24,3,73,38,23,82,38,11,94,58,89,45,34,29,12,97,57,61,11,19,47,15,70,50,49,3,86,64,16,4,0,99,67,25,88,67,73,24,98,1,87,50,38,1,68,20,7,91,61,36,96,1,99,99,84,50,92,95,67,11,8,56,1,7,30,100,2,28,48,54,80,50,0,53,96,90,87,62,6,0,0,0,0,43,36,0,2,17
gloom,94,92,51,64,38,3,93,75,54,100,100,0,100,100,2,55,31,1,95,83,80,38,80,31,100,100,87,45,87,60,21,86,70,16,87,15,22,2,98,89,50,1,76,0,10,62,32,42,8,78,35,91,67,82,60,57,24,9,1,90,74,32,0,30,16,83,53,32,90,59,17,95,71,86,77,51,46,12,99,80,60,24,22,63,24,67,69,64,8,91,66,17,5,1,100,82,37,89,68,80,34,98,3,93,47,60,6,81,45,13,89,68,52,98,20,100,99,83,60,92,96,79,15,18,72,3,13,51,100,6,32,60,60,81,50,1,70,99,84,84,72,12,1,0,1,0,58,47,1,3,22
vileplume,100,98,66,81,61,4,96,90,68,100,100,3,100,100,12,59,41,10,100,90,93,66,89,62,100,100,82,63,99,92,51,96,87,31,96,30,33,5,99,99,83,5,97,88,0,86,56,85,31,77,67,94,92,89,71,83,44,21,3,92,91,52,0,37,18,91,81,43,99,87,39,98,91,77,78,69,85,47,100,86,78,52,45,84,53,78,87,77,27,95,75,23,8,2,99,96,71,96,83,89,61,100,19,87,76,90,23,90,67,36,87,84,51,100,35,100,100,92,78,95,100,96,46,45,86,10,31,79,100,21,48,87,71,85,79,25,85,96,86,88,78,26,6,0,3,1,85,67,10,14,40
paras,88,87,45,31,22,12,39,16,3,99,100,23,89,99,23,33,15,0,78,23,45,13,51,7,81,83,6,1,50,22,2,55,30,1,38,1,14,1,60,11,41,8,57,38,13,0,16,53,25,80,20,68,28,53,11,27,7,9,1,58,19,2,0,39,13,33,7,2,71,47,15,62,12,1,0,0,22,7,65,1,7,0,15,26,10,18,4,29,0,10,0,0,0,0,13,78,41,15,3,39,13,82,8,49,18,44,1,14,3,0,1,0,90,59,8,65,38,25,7,50,17,55,23,26,33,5,3,14,99,1,3,40,28,9,25,8,42,0,0,2,0,0,0,0,1,0,43,34,2,3,11
parasect,97,97,75,62,45,27,68,43,6,100,100,29,96,100,55,57,33,10,90,68,70,24,85,46,96,98,24,8,75,58,12,87,68,6,64,10,33,4,91,50,72,20,85,67,41,84,0,89,70,90,57,95,65,90,34,64,28,22,8,89,58,12,0,60,35,59,29,17,86,82,45,85,31,7,0,0,40,18,93,15,39,6,38,55,26,46,22,55,7,41,2,0,0,0,44,97,76,42,10,86,32,96,16,75,38,78,7,46,18,5,11,0,95,84,13,89,78,59,29,72,53,84,51,58,75,17,5,37,100,3,5,53,70,34,51,35,78,13,2,15,2,0,3,0,2,2,72,65,28,22,28
venonat,73,59,25,25,14,0,7,0,0,100,100,0,100,99,10,16,2,0,50,5,35,4,49,22,45,27,6,0,65,38,2,62,24,2,36,3,0,0,13,25,47,4,68,54,13,44,11,0,13,21,5,33,12,11,0,18,1,2,0,20,2,0,0,9,1,32,13,2,76,54,44,43,10,5,1,0,5,1,27,0,3,0,7,20,9,6,1,43,5,47,2,10,0,1,33,41,7,20,2,14,0,61,1,40,2,55,0,11,27,5,6,0,54,69,0,38,28,6,0,14,0,14,11,4,4,1,0,3,100,0,0,53,1,0,2,4,9,11,0,7,2,0,0,0,0,0,16,9,1,0,16
venomoth,90,78,60,60,36,10,49,13,4,100,100,5,100,99,33,50,31,2,86,36,76,24,87,57,76,69,33,10,91,69,15,87,73,19,61,8,22,0,66,52,76,32,97,92,64,75,30,87,0,56,8,77,26,52,10,57,17,16,0,56,20,8,5,16,1,69,43,23,93,91,86,84,44,22,13,6,36,13,71,6,37,7,21,60,13,36,7,65,29,78,39,44,13,4,83,63,27,46,19,44,9,71,2,63,14,89,6,38,53,42,31,9,72,88,0,75,77,36,13,66,10,36,31,18,15,6,3,10,100,1,4,67,52,17,27,8,45,56,8,40,13,1,1,0,0,3,62,39,11,2,35
diglett,25,38,13,72,46,0,19,5,1,97,94,7,100,100,9,20,8,0,76,18,50,4,90,57,89,100,10,2,59,43,14,82,50,5,49,1,71,13,66,28,37,1,30,21,23,20,10,79,43,0,5,63,23,56,5,39,4,38,5,37,6,0,26,47,4,25,10,6,49,23,24,86,20,10,3,0,44,20,36,1,75,57,7,13,1,21,5,61,35,15,0,57,14,6,33,67,32,4,0,43,23,18,0,28,4,16,3,22,39,18,15,0,97,18,1,32,12,28,8,38,0,49,5,11,74,18,0,4,100,0,5,57,46,9,34,39,47,28,4,33,10,0,0,0,0,0,52,43,0,1,14
dugtrio,76,86,39,98,89,8,78,54,15,100,100,27,100,100,67,67,37,5,97,89,86,49,100,97,100,100,62,18,99,95,72,100,91,52,85,37,83,50,97,91,72,21,57,65,33,80,43,95,91,95,0,99,75,96,65,85,52,82,39,85,63,14,58,84,44,79,54,36,79,76,55,97,81,45,33,7,95,75,92,10,93,86,50,74,30,68,37,89,75,71,10,66,65,18,89,100,87,54,31,94,58,46,2,75,46,60,45,79,78,60,59,26,100,76,21,71,69,79,49,75,23,92,37,76,100,84,5,40,100,0,17,75,91,62,83,84,91,73,31,75,51,0,17,2,7,14,94,87,16,16,40
meowth,36,40,5,49,26,3,16,5,0,100,100,8,100,100,9,43,15,0,73,15,74,11,67,20,47,35,1,0,20,9,1,39,22,0,42,2,34,0,41,10,53,4,10,7,6,32,5,67,22,37,1,0,12,47,4,16,0,6,0,35,4,0,8,20,11,5,1,1,44,20,2,58,3,0,0,0,31,4,42,0,3,0,20,44,2,19,5,22,2,8,0,0,0,0,3,62,15,6,1,15,3,17,0,20,0,4,0,10,1,1,0,0,91,32,0,26,22,11,4,36,0,34,9,6,7,2,0,1,100,1,0,63,18,4,5,5,32,0,0,0,0,0,0,0,0,0,37,24,2,0,9
persian,74,68,27,86,63,30,56,25,1,100,100,31,100,100,46,59,43,2,94,47,98,55,99,56,92,83,23,2,80,40,10,73,47,4,71,9,39,9,77,50,90,33,31,32,8,72,35,87,74,77,25,88,0,78,19,48,12,30,3,79,38,0,23,56,15,32,13,7,83,70,23,92,37,0,0,0,79,32,84,6,27,3,48,85,36,59,19,44,10,52,2,0,0,0,41,88,52,24,8,71,12,48,1,61,16,13,9,42,20,7,1,0,94,72,4,69,60,59,23,81,16,83,40,51,55,20,4,28,100,1,1,80,60,22,31,32,62,4,0,9,0,1,7,1,0,16,78,59,24,5,25
psyduck,51,29,5,67,30,5,40,7,0,100,100,10,100,100,29,52,16,1,72,14,83,26,78,18,44,13,23,0,70,35,1,83,35,2,45,0,22,1,65,31,80,16,14,17,11,47,10,88,46,44,4,53,22,0,4,23,3,8,0,50,8,1,0,17,0,41,17,2,62,23,14,80,21,17,2,0,44,16,53,2,7,0,11,51,9,41,13,61,7,61,5,11,4,0,48,61,31,34,8,17,4,12,0,40,6,6,2,17,25,6,4,0,84,42,0,81,81,19,0,51,1,37,21,6,7,9,0,2,100,0,4,63,23,2,4,6,35,17,1,12,0,0,1,0,0,3,48,22,1,1,18
golduck,73,83,45,99,87,44,94,78,10,100,100,44,100,100,83,60,44,17,100,77,100,78,100,78,87,59,63,12,100,90,43,99,95,23,84,15,49,12,98,92,96,63,55,40,29,89,66,100,90,95,35,96,81,96,0,87,22,49,1,93,74,25,0,52,12,81,60,36,92,72,42,99,82,42,19,5,87,68,100,22,49,6,74,98,64,92,77,86,36,89,65,54,19,6,90,96,76,83,42,84,34,41,4,81,36,46,32,74,70,43,45,10,97,91,21,100,100,95,46,93,71,92,66,48,30,37,8,47,100,4,37,86,86,59,45,60,95,81,25,61,8,2,7,5,0,58,89,75,32,10,30
mankey,72,74,34,79,45,18,70,39,1,100,100,22,100,100,52,75,30,6,83,46,73,33,90,52,76,73,26,8,76,64,4,90,65,2,81,19,60,9,85,64,78,23,47,43,17,73,36,82,43,61,15,84,52,77,13,0,6,48,2,58,42,2,0,31,12,47,30,9,73,46,29,88,34,10,0,0,61,32,76,13,52,12,45,52,17,70,36,77,30,73,8,2,1,0,54,84,45,38,4,61,24,64,2,62,22,19,4,49,23,23,8,1,98,83,2,76,65,40,23,63,23,66,46,25,31,16,7,23,100,5,10,77,67,47,46,42,59,20,4,22,2,2,8,0,0,2,76,62,20,3,24
primeape,94,97,79,98,89,44,96,88,37,100,100,50,100,100,90,75,63,32,100,96,97,63,100,95,99,97,78,49,100,93,55,100,92,37,92,43,67,27,97,92,93,74,84,76,56,93,72,99,83,96,48,100,88,97,78,94,0,72,19,95,84,21,51,57,29,83,68,48,94,87,69,98,78,23,9,2,91,66,97,41,91,50,84,92,48,96,83,95,72,90,46,7,0,0,94,97,82,72,53,92,51,94,17,87,70,82,53,93,82,51,35,3,100,98,23,96,92,87,56,92,84,87,76,75,78,69,27,69,100,23,40,85,95,89,91,84,88,81,16,55,13,8,31,3,3,52,96,94,63,26,48
growlithe,48,47,23,42,15,3,18,4,0,72,58,14,72,66,29,49,25,0,57,22,57,26,55,20,46,36,30,2,46,29,2,52,30,1,35,3,26,1,55,24,57,11,48,41,27,62,41,56,34,36,3,53,22,41,4,24,3,0,0,19,0,0,0,13,6,45,8,2,58,55,36,34,0,5,1,0,31,9,25,0,53,21,19,37,17,26,7,34,4,43,8,8,3,0,23,42,16,33,3,30,7,53,9,31,3,9,2,17,27,5,4,0,40,50,1,20,10,12,4,13,0,39,24,14,16,9,12,12,58,0,0,32,29,1,18,5,31,1,0,1,0,0,1,1,0,2,32,19,1,0,5
arcanine,46,28,20,39,32,17,21,21,1,62,54,31,73,53,52,29,27,8,57,19,50,23,37,22,46,27,38,8,40,28,7,42,37,12,34,10,39,3,43,19,53,27,42,29,27,62,40,46,40,43,14,46,30,26,16,42,22,21,0,32,15,1,21,30,13,36,29,13,52,47,34,40,6,6,2,0,33,27,23,1,43,22,33,42,21,27,19,28,10,34,18,14,0,0,12,30,23,38,9,36,16,51,13,29,16,29,24,17,27,17,10,2,29,42,3,33,21,30,10,27,11,32,31,40,29,28,8,18,48,3,7,25,39,12,36,22,24,8,1,7,1,1,3,20,2,14,31,24,17,7,9
poliwag,27,19,8,86,64,10,37,14,0,100,100,22,100,100,12,63,43,3,87,33,87,31,74,31,53,17,58,9,68,28,11,73,40,4,57,5,64,14,58,34,80,12,14,10,8,42,11,78,42,63,15,65,21,50,7,42,5,51,5,0,20,1,17,30,8,32,13,4,36,21,9,67,12,55,44,31,66,46,67,5,39,4,34,70,10,35,6,51,6,77,10,26,1,0,92,70,30,39,6,33,4,21,1,68,35,19,1,34,24,11,66,42,84,42,1,95,88,30,8,67,6,65,26,16,12,24,1,5,100,0,4,66,22,6,8,26,53,52,7,32,2,5,0,0,0,30,50,32,3,1,19
poliwhirl,51,43,13,99,94,35,88,35,6,100,100,35,100,100,52,65,45,11,100,70,100,75,94,59,82,50,82,44,95,78,41,92,85,26,81,14,60,20,91,72,97,44,14,25,9,81,42,98,79,94,37,96,62,92,26,58,16,71,18,80,0,3,11,37,27,69,40,16,76,49,23,95,41,81,64,46,93,67,92,25,72,24,58,93,47,77,21,75,16,91,33,28,3,0,98,94,69,66,24,71,23,43,4,84,46,50,22,69,50,24,85,60,89,69,8,99,100,68,36,83,61,97,56,28,28,53,11,35,100,4,19,74,67,33,32,56,80,83,29,61,18,14,3,8,0,67,72,56,14,7,26
poliwrath,89,89,58,100,98,87,99,99,48,100,100,49,100,100,100,83,61,34,100,99,99,93,100,98,99,96,97,83,100,100,81,100,100,58,98,49,82,40,100,99,100,90,73,67,47,98,88,100,91,100,86,100,100,99,75,98,79,78,29,99,97,0,0,70,38,97,98,69,97,92,59,100,90,91,87,68,99,96,100,57,94,53,99,96,78,95,93,97,71,99,78,15,2,0,100,100,97,99,73,100,90,88,43,100,92,91,67,97,88,68,98,83,98,99,50,100,100,98,88,96,100,98,90,85,80,89,40,96,100,35,76,86,100,91,88,97,91,99,66,94,27,36,41,33,9,87,99,98,59,27,57
abra,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kadabra,41,34,12,33,9,0,19,6,0,61,56,7,68,69,10,35,17,1,45,6,46,15,56,38,40,21,23,0,57,36,8,57,39,22,17,0,14,0,34,9,51,25,45,26,20,21,6,50,32,20,2,39,7,36,6,47,16,18,1,32,17,7,3,0,1,50,34,7,58,42,23,42,13,21,11,0,26,5,5,0,10,2,14,31,5,12,3,44,20,54,23,46,38,5,48,3,0,47,8,24,2,6,0,21,5,18,7,8,46,22,33,6,0,33,0,48,27,22,0,35,0,1,5,0,5,2,6,1,67,1,0,13,5,0,2,1,15,34,7,29,8,0,0,0,1,3,30,17,0,0,0
alakazam,61,55,41,47,41,9,46,27,9,67,59,23,67,61,36,41,30,9,64,27,63,32,63,48,44,42,60,22,60,65,32,59,65,35,34,5,26,8,53,30,63,42,64,51,37,47,27,63,57,65,23,53,39,56,27,59,37,29,6,48,38,28,0,7,0,63,48,34,59,66,41,46,41,55,35,15,45,30,20,2,27,15,37,63,32,33,10,54,38,62,39,56,56,29,61,9,2,57,28,43,20,23,0,43,12,52,29,24,60,44,44,16,2,55,9,71,48,43,17,50,13,11,26,0,16,17,20,28,62,2,5,17,32,8,27,14,37,46,21,56,19,7,0,2,8,24,48,22,10,1,1
machop,61,66,28,78,44,11,46,16,1,100,100,6,98,100,49,52,35,6,93,74,80,33,85,33,79,62,21,4,77,41,3,77,47,3,69,3,46,5,85,57,62,22,25,16,9,67,40,66,31,71,19,92,62,56,19,50,17,22,1,62,26,3,0,15,2,0,18,4,65,37,21,68,16,40,18,4,67,34,62,11,67,34,32,62,21,59,37,50,4,49,11,2,1,0,87,60,28,29,13,69,17,32,1,65,24,30,5,77,18,7,34,3,71,69,11,55,45,46,16,61,12,45,38,36,48,20,10,40,100,0,6,68,66,23,53,31,56,80,11,39,17,3,13,0,0,3,71,69,28,4,25
machoke,80,83,54,92,73,33,91,47,16,100,100,14,100,100,72,65,47,12,100,90,93,64,97,64,97,92,63,20,94,70,16,94,83,11,94,18,53,22,95,82,82,48,62,47,19,93,71,87,56,90,46,99,87,83,40,70,32,35,8,87,60,2,0,33,7,82,0,19,91,68,48,94,51,53,34,12,87,61,92,26,93,53,65,76,53,85,78,73,31,88,37,6,1,0,98,91,65,50,32,86,44,71,4,88,42,48,23,92,58,16,58,22,97,92,33,86,83,72,39,89,65,68,65,64,76,47,18,72,100,6,21,72,82,56,80,65,83,91,24,71,25,13,31,0,2,21,86,79,43,10,34
machamp,97,89,67,98,92,54,98,85,32,100,100,30,100,100,95,72,54,27,100,94,97,76,98,82,100,99,89,26,98,90,44,98,90,23,94,24,53,22,98,97,92,53,77,68,56,98,83,97,76,94,64,99,93,98,64,91,52,60,18,96,84,31,0,60,26,95,81,0,92,88,68,97,79,77,46,16,95,76,100,50,96,72,72,92,67,93,95,84,62,94,58,10,1,1,99,98,78,83,37,99,63,77,23,94,71,75,43,94,69,38,84,33,99,97,36,98,97,83,63,92,88,90,81,76,88,60,33,86,100,10,42,88,97,80,89,82,94,99,53,89,50,14,61,9,4,32,99,90,54,15,40
bellsprout,66,63,22,28,8,0,45,18,1,92,100,0,98,99,8,30,14,0,67,17,31,6,45,4,63,71,24,4,18,8,1,26,9,1,58,3,6,0,68,33,23,0,17,7,1,29,14,21,6,51,21,56,17,37,6,27,6,6,0,64,24,3,0,15,5,34,8,8,0,21,3,68,10,25,18,2,14,4,51,5,3,0,10,16,3,27,12,18,1,28,4,2,0,0,50,41,21,32,6,30,4,55,0,34,7,21,2,15,3,0,39,11,92,53,0,75,62,36,10,51,16,29,3,9,21,1,0,2,100,0,3,50,21,22,14,0,16,53,13,43,23,0,1,0,0,0,17,18,1,1,11
weepinbell,86,84,49,53,34,7,79,44,8,99,100,6,100,100,20,47,29,3,85,44,61,20,75,19,83,89,41,5,59,25,2,71,36,2,75,4,18,1,78,65,42,8,58,37,13,53,18,45,8,76,24,79,30,77,28,53,13,9,1,79,51,8,0,35,5,61,31,12,77,0,17,81,23,45,22,17,27,15,78,11,23,0,22,43,16,54,21,36,6,54,11,5,1,0,72,74,32,68,21,59,11,85,3,65,33,48,2,30,6,2,49,22,98,75,1,82,83,58,29,80,46,51,21,22,44,2,0,27,100,1,6,63,42,43,35,8,42,78,35,74,47,1,5,0,0,0,55,33,2,4,20
victreebel,100,97,75,80,51,13,96,79,34,100,100,5,100,100,20,54,35,6,96,66,90,34,91,35,100,100,72,30,92,64,11,94,68,11,97,44,39,8,99,89,64,8,89,79,56,85,53,54,10,76,45,97,76,86,55,70,31,25,1,91,77,40,0,41,19,79,51,31,97,82,0,97,64,60,57,32,61,24,95,42,48,7,43,65,31,77,62,58,15,87,38,11,4,0,89,93,61,85,46,85,44,100,16,80,46,83,13,75,23,6,82,45,93,97,10,100,99,82,67,93,96,83,33,47,74,4,3,32,100,10,35,84,80,76,69,27,77,92,69,83,62,4,4,0,1,1,85,59,12,9,33
tentacool,20,16,3,71,46,2,20,7,0,99,100,3,100,100,10,41,19,2,52,8,67,14,57,16,38,17,33,13,51,20,4,53,19,3,54,4,42,4,61,48,51,2,6,4,1,36,15,53,16,14,3,41,8,17,1,12,2,29,2,33,4,0,0,3,2,31,6,3,32,19,3,0,3,35,24,20,43,15,45,3,19,0,15,35,8,24,7,24,1,74,8,9,3,0,87,37,12,35,0,13,1,42,0,40,14,5,0,17,16,4,40,33,41,67,1,91,80,17,1,38,9,29,20,0,5,16,0,1,100,0,2,63,10,5,2,11,32,34,6,27,0,3,0,0,0,9,24,7,1,0,10
tentacruel,78,58,22,96,99,62,90,51,13,100,100,17,100,100,56,66,53,8,100,80,98,75,97,61,93,69,86,53,94,86,45,99,83,26,88,29,57,18,99,95,98,39,41,28,9,87,68,89,55,78,19,97,63,79,18,66,21,68,28,88,59,10,6,30,6,81,49,20,89,75,36,97,0,63,64,47,90,52,96,30,59,30,71,97,68,75,43,56,21,94,70,40,22,0,97,90,51,82,44,80,29,72,5,79,44,84,11,74,51,45,78,54,54,99,13,100,98,82,29,91,83,92,57,39,22,61,17,50,100,3,24,92,73,47,45,67,79,89,46,81,33,21,1,10,1,88,85,52,16,3,36
geodude,60,62,21,99,91,54,30,18,4,100,100,33,100,100,97,69,49,30,100,100,100,99,100,99,100,100,90,49,99,99,97,100,95,86,88,34,63,24,100,98,99,88,10,14,23,99,93,95,77,90,55,100,100,83,58,90,77,62,22,45,19,9,0,54,9,56,47,23,75,54,40,65,37,0,16,3,97,94,67,1,84,65,98,100,90,38,32,93,60,20,5,21,11,1,100,95,81,58,20,98,85,39,38,87,61,36,64,96,96,62,88,40,100,32,71,16,12,63,51,44,7,77,98,95,100,73,25,97,100,3,3,50,100,24,88,98,75,27,1,20,10,39,51,2,97,94,89,91,62,7,45
graveler,75,72,42,100,99,83,48,25,9,100,100,46,100,100,100,66,57,39,100,100,100,100,100,100,100,100,96,78,100,99,99,100,100,95,91,58,76,39,100,100,100,88,55,22,22,100,100,98,87,97,67,100,100,98,81,100,91,67,27,56,36,13,0,70,32,82,66,54,82,76,43,76,36,84,0,14,100,100,90,2,95,79,99,100,100,67,65,93,76,50,13,30,25,7,100,100,93,53,30,100,98,37,70,97,78,54,84,99,98,89,99,70,100,63,86,40,20,82,73,62,12,94,100,96,100,88,54,100,100,8,5,64,100,39,99,100,89,34,8,37,31,71,88,4,99,100,100,99,71,24,52
golem,72,93,47,100,100,89,78,49,23,100,100,59,100,100,100,68,55,46,100,100,100,100,100,100,100,100,99,93,100,100,100,100,100,100,97,70,76,45,100,100,100,98,66,49,31,100,100,100,94,100,93,100,100,100,95,100,98,74,30,69,54,32,0,73,52,96,88,84,98,82,67,80,53,97,86,0,100,100,100,31,100,98,100,100,100,93,83,100,86,95,29,38,38,20,100,100,99,68,54,100,100,62,96,99,99,78,98,100,100,99,100,99,100,88,98,50,49,93,87,74,31,99,100,97,100,92,84,100,100,19,13,82,100,73,99,99,100,84,13,59,70,97,94,23,100,100,100,100,92,62,64
ponyta,80,71,35,74,47,3,20,7,0,100,100,30,100,100,34,48,47,1,83,26,88,35,67,36,80,54,22,1,59,31,6,71,36,1,56,7,50,5,65,36,75,13,67,50,15,72,60,95,60,53,2,60,20,50,11,35,7,27,2,33,6,1,10,28,10,29,13,4,81,67,35,53,7,2,0,0,0,12,47,2,43,10,44,62,11,48,10,45,9,49,3,2,0,0,25,65,31,25,2,37,6,66,1,37,4,20,11,23,18,4,2,0,70,82,2,31,18,37,6,36,0,60,34,22,15,14,1,8,100,0,2,56,32,6,20,21,56,1,0,0,0,0,0,2,0,5,43,26,6,0,16
rapidash,96,91,61,93,72,27,51,23,3,100,100,47,100,100,63,70,48,9,96,62,96,65,96,57,95,82,53,15,92,71,17,88,75,17,81,16,62,6,83,79,93,52,87,83,50,91,80,98,87,77,20,94,65,79,31,65,30,43,9,51,31,2,34,61,26,61,37,20,95,83,73,84,45,6,0,0,85,0,76,7,87,45,64,88,54,71,42,75,34,80,24,4,0,0,51,90,57,47,14,77,36,87,7,65,8,48,23,55,47,18,9,0,80,98,13,64,49,48,30,54,12,90,60,64,59,49,19,32,100,2,9,77,75,25,53,36,86,6,0,3,1,0,5,16,7,33,72,66,19,6,25
slowpoke,20,18,4,78,47,10,13,2,0,99,100,7,98,100,14,28,12,0,77,8,84,25,61,10,35,19,13,0,78,37,1,74,40,0,21,0,19,1,43,5,60,3,3,1,0,35,7,70,29,64,8,58,16,47,0,24,3,10,1,33,8,0,0,13,3,38,8,0,48,21,5,52,4,33,10,0,50,21,0,0,3,0,7,67,15,11,1,23,0,73,6,3,0,0,89,42,11,26,1,22,0,1,0,49,8,46,2,4,13,2,38,5,26,32,0,80,56,13,6,26,0,62,11,4,2,5,0,7,100,0,0,76,11,1,0,10,41,4,0,2,0,0,0,0,0,9,26,7,0,1,17
slowbro,58,81,53,99,97,90,100,85,25,100,100,19,99,100,90,54,32,12,100,96,100,99,98,87,88,52,93,58,99,95,82,100,95,65,79,16,36,12,100,97,99,78,43,20,13,99,85,100,93,99,90,100,94,98,78,87,59,52,7,95,74,43,0,43,16,89,74,50,95,86,57,96,69,99,98,69,98,93,99,0,69,17,89,100,98,76,40,88,34,94,93,69,28,11,100,86,73,99,77,94,56,30,6,99,85,100,63,87,72,50,99,80,49,91,40,100,97,97,65,89,94,100,92,65,42,53,30,88,100,0,32,70,82,54,62,77,97,100,74,94,48,56,0,17,2,100,87,74,20,8,29
magnemite,73,65,36,49,50,27,74,37,7,100,100,20,100,100,61,64,52,12,98,72,100,98,100,71,92,84,77,13,85,53,8,67,45,5,83,10,7,1,92,91,100,55,38,39,20,93,61,96,62,25,7,97,73,93,51,48,9,10,2,61,28,6,0,35,14,32,7,4,97,77,51,79,40,16,5,0,56,13,97,31,0,8,71,100,89,76,41,94,37,93,58,3,4,0,87,86,44,66,40,52,8,66,3,51,5,1,5,70,71,50,25,3,71,93,12,70,65,67,32,68,32,88,74,19,29,3,21,54,100,9,8,26,70,33,11,23,80,81,10,55,30,13,4,7,4,30,58,52,27,6,15
magneton,95,95,58,91,62,32,99,85,38,100,100,44,100,100,98,68,56,42,100,97,100,100,100,96,100,100,95,62,99,92,37,99,96,23,96,45,38,8,100,100,100,90,89,74,48,100,94,100,92,43,14,100,97,100,94,88,50,46,7,96,76,47,0,50,23,64,47,28,100,100,92,100,69,35,21,2,89,53,100,83,92,0,100,100,100,98,96,98,82,95,94,25,7,2,99,100,93,96,74,95,45,91,41,66,30,10,27,94,97,96,77,24,96,100,47,96,100,95,82,92,79,100,97,78,78,13,45,90,100,16,39,77,100,94,53,65,100,98,54,93,79,53,13,34,48,80,94,85,76,24,34
farfetch'd,93,86,51,72,56,17,72,45,1,100,100,34,100,100,69,68,39,10,91,62,91,57,94,59,62,53,29,3,88,68,8,88,58,4,81,13,40,7,88,62,90,36,80,78,55,85,62,93,78,93,50,80,52,89,26,55,16,35,5,66,42,1,0,44,18,66,35,28,90,78,56,85,29,2,0,0,52,33,93,11,29,0,0,81,31,48,26,63,17,41,0,8,2,1,49,94,61,35,7,49,20,75,9,77,43,30,3,56,28,10,2,0,96,85,1,74,57,47,16,50,16,88,55,44,28,18,3,30,100,2,13,77,66,26,35,23,81,11,0,14,2,1,7,0,1,27,81,52,15,8,36
