name,bulbasaur,ivysaur,venusaur,charmander,charmeleon,charizard,squirtle,wartortle,blastoise,caterpie,metapod,butterfree,weedle,kakuna,beedrill,pidgey,pidgeotto,pidgeot,rattata,raticate,spearow,fearow,ekans,arbok,pikachu,raichu,sandshrew,sandslash,nidoran-f,nidorina,nidoqueen,nidoran-m,nidorino,nidoking,clefairy,clefable,vulpix,ninetales,jigglypuff,wigglytuff,zubat,golbat,oddish,gloom,vileplume,paras,parasect,venonat,venomoth,diglett,dugtrio,meowth,persian,psyduck,golduck,mankey,primeape,growlithe,arcanine,poliwag,poliwhirl,poliwrath,abra,kadabra,alakazam,machop,machoke,machamp,bellsprout,weepinbell,victreebel,tentacool,tentacruel,geodude,graveler,golem,ponyta,rapidash,slowpoke,slowbro,magnemite,magneton,farfetch'd,doduo,dodrio,seel,dewgong,grimer,muk,shellder,cloyster,gastly,haunter,gengar,onix,drowzee,hypno,krabby,kingler,voltorb,electrode,exeggcute,exeggutor,cubone,marowak,hitmonlee,hitmonchan,lickitung,koffing,weezing,rhyhorn,rhydon,chansey,tangela,kangaskhan,horsea,seadra,goldeen,seaking,staryu,starmie,mr. mime,scyther,jynx,electabuzz,magmar,pinsir,tauros,magikarp,gyarados,lapras,ditto,eevee,vaporeon,jolteon,flareon,porygon,omanyte,omastar,kabuto,kabutops,aerodactyl,snorlax,articuno,zapdos,moltres,dratini,dragonair,dragonite,mewtwo,mew
zubat,68,39,10,20,8,1,8,0,0,96,100,3,100,100,24,24,7,0,47,6,47,11,44,9,23,16,5,1,23,6,0,56,11,0,19,2,7,1,32,7,0,9,83,73,36,74,39,66,35,72,35,48,15,24,4,22,6,14,3,32,19,1,0,18,6,56,22,15,77,65,47,61,21,1,1,0,36,14,47,1,4,0,17,34,12,8,2,39,10,12,0,7,3,0,16,66,30,24,4,14,2,76,4,59,36,74,4,13,10,3,3,0,86,57,2,28,29,16,9,24,5,39,32,13,9,11,6,9,100,1,3,69,22,4,17,10,31,0,1,11,1,1,2,0,0,4,46,29,12,4,22
golbat,94,92,65,83,73,21,69,39,7,100,100,22,100,100,67,52,28,5,97,69,95,65,89,65,64,42,36,11,89,66,18,96,81,10,67,7,46,6,84,55,91,0,100,100,97,96,79,94,76,100,85,98,76,93,53,84,36,52,7,88,66,22,17,45,22,92,67,59,100,100,97,99,67,19,20,6,84,51,97,29,46,8,68,97,56,69,54,87,61,64,10,26,7,3,83,98,78,58,35,73,29,96,40,83,67,100,37,66,40,30,31,15,96,99,22,87,98,81,56,82,66,80,70,71,41,39,30,50,100,21,21,83,86,74,64,78,74,45,8,45,25,11,30,7,2,53,91,82,55,21,43
oddish,76,63,29,43,10,0,85,72,20,100,100,0,100,100,0,44,13,0,90,40,50,19,49,11,93,96,65,33,67,25,9,62,28,3,76,10,9,0,94,72,17,0,0,48,7,49,22,45,11,77,52,90,71,87,61,64,30,13,1,94,78,33,0,36,13,79,54,37,82,65,17,96,76,92,56,48,46,16,96,68,64,27,23,63,23,73,60,67,11,89,69,18,11,0,95,84,49,84,63,76,30,97,4,87,71,51,5,86,39,25,95,62,50,97,8,99,100,87,64,97,98,63,18,15,75,5,8,54,100,2,29,70,71,84,62,4,69,95,82,89,66,9,1,1,1,0,62,45,5,9,25
gloom,81,70,29,56,23,0,90,74,45,100,100,0,100,100,0,49,23,1,92,63,57,21,70,13,95,97,77,37,81,43,13,76,46,4,84,12,9,0,94,91,27,0,51,0,26,74,35,75,20,80,41,93,77,96,55,54,40,15,3,92,85,49,0,24,18,82,58,47,94,74,29,95,87,85,73,47,65,34,98,83,80,39,45,82,38,68,61,81,22,96,72,13,5,2,99,92,59,88,76,86,53,100,8,94,51,75,19,88,65,16,95,71,54,100,17,100,100,82,64,99,99,81,30,31,76,6,11,62,100,12,36,77,73,85,73,10,78,99,89,95,71,10,6,0,2,1,78,56,10,16,53
vileplume,96,91,60,74,54,2,94,84,64,100,100,2,100,100,3,66,41,6,98,83,82,49,84,45,97,100,81,51,96,83,52,94,76,17,92,23,20,6,100,98,63,3,90,69,0,93,69,89,53,87,64,96,92,92,76,82,61,41,3,95,96,54,0,54,23,96,86,62,98,97,71,97,97,86,71,69,88,66,100,91,86,66,64,89,57,92,85,77,51,95,77,35,27,2,97,97,77,95,80,96,67,100,39,95,83,96,29,95,85,47,89,73,64,100,39,98,100,90,74,94,100,93,57,53,95,17,36,86,100,29,67,94,87,96,89,49,91,98,89,90,64,37,12,0,7,6,89,74,19,18,63
paras,85,81,28,33,15,4,27,10,0,97,100,13,83,100,12,25,10,0,73,20,47,6,42,9,67,73,1,0,36,14,0,52,18,0,28,2,12,2,61,13,26,4,51,25,7,0,22,65,40,78,34,69,42,67,20,26,13,17,0,64,39,2,0,46,23,45,18,12,70,58,30,77,22,1,1,0,36,14,75,5,12,5,27,40,15,26,8,45,5,14,1,0,0,0,18,82,53,29,10,44,26,91,4,63,25,48,6,30,9,2,2,0,91,72,5,73,64,34,12,70,37,68,30,44,53,6,6,19,100,6,6,55,49,18,38,20,45,4,0,6,0,0,1,1,1,0,55,49,10,12,24
parasect,95,95,69,53,32,20,57,38,5,100,100,18,91,100,44,50,22,10,89,50,55,19,74,29,94,91,21,4,71,33,8,80,58,4,52,8,25,3,80,34,61,21,78,63,31,78,0,87,72,93,72,93,75,93,45,65,34,29,6,91,67,19,0,63,38,78,52,37,95,83,62,86,51,15,2,0,63,32,95,23,56,18,41,66,38,53,29,68,25,58,5,0,0,0,47,95,84,67,25,83,55,96,23,76,58,89,14,67,33,16,16,0,95,97,31,91,88,68,38,86,69,83,70,66,85,14,15,56,100,9,22,64,73,47,70,51,80,28,1,28,11,2,13,1,7,3,83,82,44,33,44
venonat,63,50,15,10,5,1,8,0,0,98,98,0,100,94,11,13,4,0,45,0,23,0,48,11,25,29,5,0,51,19,1,44,20,0,34,1,2,0,12,21,34,6,53,20,10,34,13,0,30,40,3,53,12,16,1,24,5,6,0,38,9,1,0,19,2,52,21,9,92,63,57,62,21,9,3,1,14,3,53,8,9,0,9,38,10,11,0,57,17,52,5,11,4,1,44,60,19,17,4,20,2,66,3,55,3,72,2,20,25,6,10,1,64,71,1,45,47,10,2,29,4,22,18,7,11,0,3,5,100,0,1,70,12,8,15,7,24,16,3,14,2,1,0,0,0,1,35,20,1,0,26
venomoth,86,63,49,46,30,3,38,13,0,100,100,4,100,98,38,34,22,0,81,28,54,18,78,53,66,52,37,7,84,64,18,80,63,15,51,3,13,0,55,42,65,23,87,79,44,60,27,67,0,72,16,77,45,72,20,52,19,23,5,77,37,17,4,21,8,73,52,36,97,84,90,87,55,47,26,8,53,22,86,7,36,13,34,80,27,39,15,82,46,73,46,39,31,9,72,74,42,52,33,53,12,78,3,73,26,96,10,65,47,52,44,17,83,93,10,82,88,46,12,73,27,56,36,17,25,5,9,26,100,1,9,79,59,28,53,17,55,56,24,47,25,2,1,0,1,8,67,55,19,5,32
diglett,34,22,4,75,37,0,18,5,0,88,95,5,100,100,12,19,6,0,65,18,31,2,82,58,82,100,3,0,63,34,12,71,42,5,45,2,75,5,48,17,28,0,23,18,13,22,7,60,28,0,9,68,24,69,12,50,5,57,8,50,13,2,23,45,9,32,23,8,56,42,33,84,43,22,12,8,54,32,56,0,82,67,16,29,0,28,2,83,31,20,0,58,32,8,48,81,50,25,7,57,20,22,2,42,17,28,14,29,37,31,33,6,99,23,0,43,28,41,10,60,0,64,9,11,82,15,1,1,100,1,4,68,45,17,48,60,58,44,3,36,19,0,0,0,0,1,72,44,3,5,18
dugtrio,58,69,24,99,78,11,62,38,9,100,100,26,100,100,48,61,36,2,99,65,84,29,99,94,100,100,53,10,92,89,62,99,89,45,89,26,85,58,91,73,65,15,48,59,36,66,28,97,84,91,0,99,82,99,83,90,65,88,49,93,73,27,68,84,41,85,78,57,89,84,56,97,89,76,46,24,91,93,97,33,97,87,50,79,30,80,50,98,86,77,21,61,70,34,97,99,82,73,46,97,67,60,12,93,60,77,46,90,84,68,76,36,99,79,39,76,78,83,67,87,40,98,48,86,98,86,18,54,100,1,27,88,91,73,91,88,96,87,49,76,59,1,23,1,18,31,97,95,21,32,49
meowth,25,29,5,41,17,0,8,1,0,96,100,7,96,100,1,48,13,0,52,11,59,10,57,14,42,17,2,0,19,6,0,21,9,0,28,1,26,0,37,11,52,2,10,7,4,31,7,45,22,32,1,0,17,53,12,41,0,19,0,53,9,0,13,29,8,7,4,1,60,37,6,76,7,0,0,0,37,8,61,1,11,1,25,65,7,33,2,40,5,29,1,0,0,0,7,66,29,11,3,24,5,32,0,33,7,5,3,14,7,1,0,0,99,41,0,51,33,25,6,47,0,64,12,10,11,5,1,3,100,0,1,80,32,12,10,11,38,0,0,0,1,0,0,0,0,4,54,39,12,1,21
persian,65,58,24,72,44,19,41,11,1,100,99,23,100,100,31,55,42,2,85,35,94,37,86,43,85,64,13,0,53,22,3,69,37,0,62,3,38,4,68,44,85,24,26,22,7,58,25,88,55,76,18,83,0,87,41,70,31,50,7,85,61,10,42,76,19,40,20,9,92,72,44,97,53,0,0,0,80,57,90,17,45,8,65,91,54,72,29,73,24,68,6,0,0,0,43,99,78,41,18,83,24,55,6,57,21,25,16,63,28,20,3,0,98,78,12,81,67,69,33,80,41,90,63,65,59,39,7,40,100,1,17,88,70,32,42,56,82,13,0,5,2,1,5,2,2,41,83,69,37,9,37
psyduck,38,24,9,53,21,3,27,1,0,100,100,4,100,96,10,43,18,0,56,7,61,14,70,18,29,23,16,0,67,17,1,65,19,0,43,1,24,0,49,23,76,7,13,4,7,33,7,83,26,31,1,47,13,0,14,42,4,31,3,73,27,2,0,31,8,63,29,10,69,33,24,87,41,21,3,0,53,20,75,3,15,0,27,71,17,59,10,72,25,83,14,30,10,4,61,78,22,50,17,42,12,22,1,54,13,11,4,34,39,13,16,2,89,62,0,88,86,47,8,62,5,63,33,15,11,19,2,13,100,1,5,85,29,9,10,9,52,36,3,18,3,0,1,0,0,15,62,30,10,0,22
golduck,72,73,29,95,81,20,83,69,8,100,100,29,100,100,57,66,47,11,97,74,99,64,96,78,74,51,52,6,93,81,25,98,88,16,79,9,57,7,96,70,96,47,37,45,24,80,55,98,79,88,17,88,59,86,0,91,40,64,10,91,86,38,0,56,30,98,78,57,98,76,58,99,90,65,31,9,93,82,96,46,62,13,82,100,81,93,78,94,55,93,76,50,22,4,95,100,79,89,68,93,53,58,12,86,47,64,49,82,81,58,60,18,97,97,17,100,100,92,69,93,90,92,77,61,40,52,15,64,100,10,44,99,92,82,64,75,95,90,42,64,16,7,9,19,0,89,94,88,46,18,46
mankey,62,56,24,74,24,5,49,28,1,100,100,15,99,100,31,71,34,1,64,40,55,25,92,29,63,68,18,0,68,43,1,76,57,0,72,15,50,7,80,49,78,16,36,45,15,74,35,76,48,50,10,59,30,58,9,0,22,57,2,66,39,2,0,51,15,67,36,27,85,74,40,90,55,8,3,4,62,36,83,24,80,20,59,57,23,85,45,84,58,80,16,0,1,0,59,94,65,59,13,70,45,75,9,72,40,32,7,80,46,27,16,2,100,85,4,84,80,62,40,73,39,77,42,28,57,32,20,29,100,2,19,90,80,58,60,57,63,49,3,26,7,1,10,0,0,10,86,79,32,12,33
primeape,92,90,61,96,75,31,94,67,16,100,100,50,100,100,64,76,69,18,99,83,95,55,95,85,98,95,68,23,96,79,47,92,86,29,95,37,66,27,98,92,94,64,70,60,39,87,66,95,79,95,35,100,69,96,60,78,0,73,25,97,93,51,56,52,39,94,87,70,99,93,84,100,88,44,23,11,98,82,98,56,92,71,88,95,56,98,94,97,91,95,71,4,5,0,98,99,90,92,61,93,67,87,33,95,75,88,73,95,84,67,61,8,100,98,35,98,99,90,70,100,94,97,78,85,92,91,38,77,100,37,57,85,95,87,93,91,95,90,30,80,39,9,38,26,6,67,100,98,74,30,59
growlithe,59,44,12,33,9,1,6,2,0,69,64,12,76,60,25,44,25,1,55,12,49,23,55,10,45,20,24,1,44,17,3,53,21,0,29,3,25,1,39,10,46,13,44,36,17,56,46,51,32,22,3,43,14,28,1,16,2,0,2,33,4,0,0,44,8,48,21,8,67,67,31,31,2,13,2,0,40,12,32,6,58,36,32,57,29,37,10,48,16,51,22,32,4,1,23,49,26,35,5,50,19,58,23,36,12,26,5,33,35,14,15,3,55,62,1,36,21,14,3,25,4,36,33,35,23,19,12,13,60,0,3,41,39,4,26,7,40,3,0,5,2,0,1,7,0,7,38,27,11,1,11
arcanine,43,34,16,40,33,5,18,12,1,71,51,31,59,53,31,39,22,6,61,22,47,21,46,21,50,30,31,11,45,22,15,40,39,4,31,10,34,4,36,27,44,18,39,41,20,62,41,40,35,43,14,47,21,27,12,40,17,21,0,47,32,12,22,31,22,34,28,16,61,44,43,49,14,22,7,0,41,32,37,9,41,41,45,55,29,39,23,36,17,42,31,15,4,1,23,43,27,29,13,52,35,40,20,35,25,38,24,26,47,24,16,5,36,48,11,38,28,41,21,48,14,36,44,46,37,35,19,23,52,13,6,24,37,22,32,33,42,17,2,14,7,6,6,24,9,27,47,29,18,12,9
poliwag,16,18,4,72,49,4,22,8,1,99,100,17,100,100,10,63,36,2,74,24,78,23,64,27,44,15,41,14,44,16,12,57,26,4,35,1,59,5,50,35,68,12,6,8,5,36,9,59,22,50,7,47,15,27,9,34,3,34,5,0,34,4,10,41,12,64,21,11,46,33,16,75,24,73,45,39,68,51,74,11,58,20,43,78,11,37,5,68,17,86,15,21,4,0,98,82,34,49,16,41,14,43,0,82,41,28,5,42,31,17,68,49,94,49,4,96,99,47,14,77,27,81,29,25,15,44,10,14,100,4,11,88,46,16,19,52,60,62,14,43,9,10,0,6,1,37,61,35,11,7,21
poliwhirl,36,34,11,99,83,25,61,26,4,100,100,23,100,100,38,72,48,1,96,50,99,58,88,54,71,41,80,22,86,64,24,91,71,27,72,5,65,19,81,68,81,34,22,15,4,61,33,91,62,87,27,91,39,73,14,61,7,65,13,66,0,11,14,68,26,81,42,41,81,50,30,97,66,91,76,61,95,76,95,33,86,30,75,99,49,74,31,88,37,94,62,49,8,1,100,99,76,83,45,82,33,50,5,94,74,42,27,83,74,44,93,70,88,89,14,99,98,80,48,92,76,93,65,60,41,76,21,61,100,5,26,83,85,50,49,83,89,91,49,78,32,28,6,23,2,81,86,78,32,20,40
poliwrath,87,81,42,100,99,74,100,93,27,100,100,48,100,100,95,78,62,26,100,96,98,71,99,88,96,88,99,62,100,98,69,100,98,54,91,33,76,38,100,98,99,78,67,51,45,98,81,99,83,98,73,100,90,98,62,98,49,85,23,96,89,0,0,74,49,99,98,87,99,90,77,100,95,94,91,79,100,98,100,67,100,64,98,99,84,98,96,100,87,94,92,16,5,0,100,100,98,100,85,100,93,83,65,100,96,94,76,100,97,91,97,94,100,100,63,100,100,98,90,99,100,100,94,92,82,90,62,93,100,47,85,95,99,99,96,100,96,100,86,99,46,48,53,58,17,91,100,96,81,49,73
abra,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kadabra,37,27,11,29,14,0,18,3,1,63,59,8,70,61,7,34,17,2,34,8,27,9,52,24,38,11,18,1,59,28,11,49,39,6,19,1,13,1,21,7,57,20,32,25,17,26,10,38,35,21,3,33,4,24,1,31,15,10,0,22,5,4,1,0,1,52,30,22,55,49,20,41,28,39,15,6,27,6,11,0,27,5,21,35,9,22,3,57,26,72,21,52,50,15,40,6,2,59,26,36,9,19,0,34,10,26,13,10,49,40,29,7,0,38,2,61,45,24,5,41,1,10,16,0,12,14,7,7,71,0,3,23,19,5,4,4,24,37,10,31,13,0,0,0,0,7,36,20,3,0,3
alakazam,59,46,38,49,40,5,36,21,6,70,63,15,66,61,29,57,42,9,65,22,52,31,59,50,55,39,41,16,59,58,31,65,59,26,33,9,25,9,46,21,65,41,62,41,38,40,14,63,51,63,25,57,26,50,23,61,34,30,5,44,26,23,0,13,0,60,62,42,72,64,67,55,47,52,46,23,53,36,36,8,38,21,43,60,39,36,19,63,57,67,52,58,62,41,45,20,4,47,37,52,28,37,3,58,36,49,43,38,58,62,47,41,6,62,16,65,59,64,29,57,18,18,37,2,37,27,28,40,65,4,15,29,54,15,26,26,45,62,36,57,36,17,2,11,12,27,50,48,23,5,1
machop,44,38,17,65,35,7,27,14,3,100,100,3,100,100,25,45,26,2,85,56,62,28,71,20,57,44,11,1,39,25,0,59,33,0,59,5,40,1,77,30,44,8,20,16,2,53,22,44,26,65,13,83,56,34,2,29,6,15,2,36,18,0,0,21,11,0,37,25,79,43,36,81,39,60,35,7,80,55,79,8,76,35,56,69,38,69,58,65,21,70,24,4,3,4,95,78,44,57,23,86,34,43,2,82,31,42,15,92,28,9,56,5,65,86,16,67,70,61,14,72,32,48,48,56,61,34,18,62,100,6,14,86,86,41,67,54,53,81,20,50,32,8,18,0,0,6,80,65,29,4,37
machoke,66,68,35,88,63,23,81,40,3,100,100,12,100,100,52,64,40,6,96,87,81,44,88,57,90,83,50,9,89,57,11,87,67,2,73,7,48,16,93,78,78,33,46,42,13,82,48,78,46,77,22,96,80,71,22,64,13,36,6,79,58,2,0,39,10,63,0,41,94,80,58,94,55,75,44,22,89,76,96,46,92,66,74,91,54,92,84,87,44,91,50,3,10,6,99,98,74,65,38,90,61,80,15,89,68,71,30,98,68,29,79,37,97,97,42,91,96,84,59,84,76,77,74,76,84,52,31,86,100,11,35,83,92,70,94,74,88,96,40,76,43,18,46,4,3,30,92,89,55,12,45
machamp,87,75,42,95,80,48,94,69,22,100,100,20,100,100,73,60,49,22,99,93,89,57,97,71,99,98,72,22,94,74,34,99,71,11,82,11,56,22,97,91,85,41,63,51,37,88,63,88,62,92,43,99,91,90,43,73,30,42,10,89,59,13,0,42,16,75,59,0,98,96,78,97,90,89,66,44,99,87,100,71,96,92,90,89,73,98,93,93,80,96,76,3,7,3,100,100,86,84,57,97,86,91,35,92,75,80,58,97,81,59,93,46,100,99,54,98,97,96,68,97,93,90,82,88,94,63,50,89,100,24,56,89,96,86,96,90,98,99,68,91,69,28,72,18,8,54,99,95,76,26,54
bellsprout,51,53,14,19,9,1,29,7,3,86,100,3,96,100,3,18,5,0,55,10,26,9,25,5,48,43,8,1,16,7,1,25,8,0,50,2,6,0,47,29,23,0,17,5,1,29,5,7,3,44,11,38,8,31,2,15,1,7,0,53,19,1,0,19,1,21,6,2,0,36,6,67,22,32,20,2,18,3,70,8,12,0,8,33,9,23,14,33,4,42,8,8,0,0,68,59,29,40,15,40,13,68,2,57,14,35,0,36,5,1,45,13,90,69,1,78,78,38,14,63,30,37,12,14,42,3,0,11,100,1,8,61,35,31,33,6,34,73,28,43,23,0,2,0,0,0,40,24,4,5,33
weepinbell,79,70,27,45,19,2,68,37,5,98,100,2,100,100,9,26,15,3,76,30,47,12,64,19,77,87,44,1,40,16,1,57,20,1,75,5,9,0,74,56,35,0,28,23,3,41,17,36,15,58,16,63,28,65,24,26,7,6,0,66,48,10,0,22,5,55,19,4,63,0,28,89,49,50,45,23,51,17,86,25,38,5,35,61,28,59,25,56,14,66,14,15,6,1,81,83,39,74,41,63,23,92,8,69,57,60,12,60,22,2,51,38,100,82,9,93,94,65,43,84,69,63,27,42,65,9,5,27,100,6,26,80,71,57,65,24,50,83,58,63,61,3,6,0,1,2,63,50,16,7,37
victreebel,93,90,50,66,39,4,85,68,20,100,100,4,100,100,10,59,27,2,91,56,76,32,87,33,97,100,65,23,79,43,12,85,52,3,93,34,34,2,95,79,53,2,80,71,27,68,37,41,10,67,44,94,55,76,41,59,16,25,1,82,69,21,0,39,7,64,41,21,93,66,0,100,70,65,59,42,73,37,98,60,70,22,62,72,43,78,66,71,41,94,64,33,12,4,96,92,75,89,57,84,47,99,19,91,72,83,15,88,46,23,65,56,95,98,28,100,100,90,77,91,94,82,42,65,86,12,7,52,100,12,42,96,94,85,82,39,84,93,82,84,59,12,13,0,2,8,86,71,16,15,50
tentacool,9,7,2,63,21,0,13,4,0,98,100,3,100,100,3,40,8,0,39,3,60,18,41,6,18,21,29,11,25,8,0,36,16,1,38,1,29,2,34,21,39,1,4,5,3,23,13,37,12,16,3,24,3,13,1,9,0,35,0,24,3,0,0,14,2,19,6,2,31,11,0,0,4,38,29,28,49,33,56,4,40,7,23,53,9,20,5,36,8,87,17,12,4,1,83,45,20,39,5,27,5,60,1,48,16,17,0,29,27,18,64,36,58,77,2,98,93,23,4,59,19,58,21,1,6,27,2,5,100,2,11,84,30,12,6,17,36,39,19,39,2,4,1,1,0,20,35,13,5,3,18
tentacruel,46,42,13,96,86,34,71,45,7,100,100,18,100,100,49,65,41,6,95,60,95,69,90,64,85,40,72,37,96,71,27,90,60,30,84,15,49,14,95,85,79,33,24,13,3,78,49,78,44,57,11,93,47,58,9,45,11,52,19,75,34,4,2,24,5,61,45,9,77,49,30,96,0,67,58,40,95,78,96,37,78,39,78,98,71,81,36,78,35,97,80,39,26,5,98,93,60,89,56,89,35,86,11,82,44,86,25,86,72,45,87,66,81,99,16,100,100,89,49,92,93,95,72,48,32,78,24,61,100,6,45,97,87,67,53,80,92,92,65,85,31,30,4,25,4,91,83,71,35,8,50
geodude,52,46,14,95,81,44,29,9,2,100,100,21,100,100,94,73,53,22,100,100,100,95,100,98,99,100,89,24,100,93,84,99,93,67,82,31,70,26,100,96,99,81,8,15,13,99,85,90,52,78,24,100,100,79,35,92,56,56,13,27,9,6,0,42,18,39,25,11,68,50,35,62,33,0,30,16,100,98,73,6,91,64,99,100,96,54,42,97,80,40,4,9,21,5,100,99,83,56,38,98,94,32,52,96,62,49,78,97,93,78,95,68,100,45,82,28,13,70,63,39,11,84,100,99,100,83,48,99,100,7,4,75,100,38,97,100,79,28,7,29,24,68,64,3,97,95,94,96,69,24,56
graveler,53,52,31,98,94,66,41,17,9,100,100,35,100,100,98,65,55,35,100,100,100,100,100,100,100,100,91,72,99,100,99,100,98,88,92,47,70,35,100,100,99,80,44,26,29,99,98,97,72,88,54,100,100,97,69,97,77,65,30,55,24,9,0,64,24,64,56,34,80,55,41,71,42,70,0,26,100,100,94,23,99,82,100,100,100,69,70,100,93,58,17,29,37,26,100,99,97,66,41,100,99,47,79,100,82,63,85,100,99,99,100,93,100,67,95,53,24,90,69,69,16,95,100,99,100,94,72,99,100,24,6,79,100,51,99,98,91,55,11,42,51,85,84,9,100,99,97,98,88,41,68
golem,78,74,38,100,98,86,77,54,15,100,100,55,100,100,100,71,49,37,100,100,100,99,100,100,100,100,99,79,100,100,100,100,99,99,96,67,71,28,100,100,100,94,52,53,31,100,100,99,91,92,76,100,100,100,91,96,89,69,36,61,39,21,0,70,45,93,78,56,98,75,57,72,60,84,74,0,100,100,99,46,100,98,100,100,100,92,91,99,95,93,48,53,32,36,100,100,100,77,64,100,100,71,97,100,96,82,94,100,100,98,100,100,100,86,100,60,58,94,89,73,48,99,100,99,100,98,90,100,100,29,29,83,100,75,100,100,100,87,30,51,76,98,93,29,100,100,100,100,98,66,81
ponyta,78,63,31,52,26,2,17,3,0,98,100,15,98,100,21,57,26,1,73,26,78,20,64,24,57,45,11,0,48,13,2,58,26,1,56,2,40,3,43,24,58,15,45,33,10,63,36,78,43,44,8,52,16,40,6,34,2,21,1,25,5,0,17,33,6,14,8,1,76,47,23,46,2,0,0,0,0,29,63,5,64,30,49,83,14,50,15,64,26,64,20,5,1,0,38,84,38,33,11,53,18,78,10,52,5,33,12,40,24,11,6,3,69,94,6,46,33,39,8,48,2,67,37,33,33,29,8,20,100,1,6,68,52,14,44,26,71,5,0,11,1,0,2,5,0,9,62,53,13,9,17
rapidash,85,83,43,83,49,15,32,13,0,100,100,37,97,100,66,65,49,10,91,49,95,57,86,43,89,74,46,4,81,50,9,79,58,3,62,11,53,13,70,59,76,42,82,65,29,86,66,95,76,61,7,89,37,74,12,61,13,46,0,43,19,1,31,51,19,36,22,11,90,78,59,63,20,1,0,0,67,0,84,14,94,63,77,95,55,77,58,84,41,89,53,15,6,0,73,98,76,58,25,82,49,92,28,82,20,60,53,77,66,33,27,4,84,100,13,73,61,65,32,62,21,96,77,73,75,62,28,39,100,6,21,82,77,40,68,62,89,22,1,24,4,4,9,36,11,52,81,70,36,13,40
slowpoke,7,9,2,52,22,5,9,1,0,100,100,4,92,100,11,30,8,0,66,1,71,10,42,2,15,12,7,0,57,14,0,61,19,1,13,1,15,0,28,11,53,3,4,2,0,25,5,47,14,44,3,39,10,25,4,17,2,12,0,26,5,0,0,20,1,19,4,0,30,14,2,44,4,27,6,1,34,15,0,1,3,1,20,82,16,24,3,30,2,78,6,19,4,0,92,63,26,35,2,32,5,4,1,60,11,44,2,9,25,6,46,18,43,55,0,94,77,28,5,42,5,61,23,12,4,17,0,11,100,0,2,86,24,1,6,15,61,27,1,13,1,2,0,0,0,14,31,21,2,0,28
slowbro,65,56,35,99,94,62,92,70,6,100,100,14,99,100,72,49,31,11,100,87,100,94,99,83,74,44,85,42,97,89,63,97,93,44,72,6,40,9,99,91,99,71,31,17,9,95,77,91,91,100,67,99,83,97,54,76,44,41,5,89,67,33,0,36,11,92,54,29,91,73,38,96,63,94,77,54,95,84,99,0,82,29,93,100,97,69,51,86,50,94,97,50,55,21,100,96,77,99,91,96,77,42,10,100,89,100,82,92,86,72,100,86,60,97,56,99,98,96,89,96,100,100,98,82,70,69,56,93,100,7,40,93,94,76,67,87,97,100,85,96,71,71,3,27,7,100,86,80,48,21,63
magnemite,54,40,25,47,30,11,63,27,0,100,100,15,99,100,35,61,54,12,93,53,100,93,90,65,74,62,50,4,81,36,3,61,37,1,73,8,6,2,88,85,96,54,35,19,13,88,44,90,60,18,3,89,55,85,38,20,8,14,0,42,14,0,0,23,10,22,8,4,88,56,30,60,22,9,1,0,36,6,97,18,0,16,85,100,91,80,52,95,62,95,66,10,7,3,94,96,64,74,50,70,27,71,14,43,8,6,9,91,93,62,39,9,82,98,17,80,73,82,48,73,47,94,84,38,47,9,24,67,100,6,10,59,92,50,33,28,84,88,14,65,39,20,1,6,7,47,77,63,42,17,26
magneton,89,86,39,77,56,23,96,75,24,100,100,32,100,100,91,74,58,32,100,97,100,100,100,94,98,99,85,48,97,91,30,90,81,20,96,47,33,6,100,98,100,92,73,57,34,95,82,100,85,33,13,99,92,100,87,80,29,37,3,80,70,36,0,51,28,64,34,8,100,95,76,93,60,36,18,2,70,37,99,71,84,0,100,100,100,93,93,100,95,99,99,28,20,4,100,100,99,98,65,95,73,93,52,62,38,15,40,99,99,96,80,38,96,100,58,100,99,100,93,93,97,100,99,86,98,25,66,95,100,26,44,93,100,97,71,85,100,99,71,99,86,79,14,43,76,86,99,92,73,38,55
farfetch'd,82,74,30,68,37,10,50,26,0,100,100,31,99,100,48,69,35,3,77,31,83,43,90,45,47,36,24,1,69,46,3,79,41,0,73,6,41,7,84,58,83,32,77,55,33,73,59,90,66,84,50,75,35,73,18,41,12,24,1,57,25,2,0,53,17,41,26,10,91,64,34,76,22,1,0,0,50,19,80,7,15,0,0,81,43,64,26,72,40,63,0,10,2,0,45,92,62,47,8,69,28,89,16,81,60,39,6,69,47,15,8,2,100,94,5,79,83,63,26,70,40,92,63,42,27,34,19,28,100,4,10,83,85,47,53,42,83,33,3,19,2,3,11,2,1,37,85,60,33,15,46
