name,bulbasaur,ivysaur,venusaur,charmander,charmeleon,charizard,squirtle,wartortle,blastoise,caterpie,metapod,butterfree,weedle,kakuna,beedrill,pidgey,pidgeotto,pidgeot,rattata,raticate,spearow,fearow,ekans,arbok,pikachu,raichu,sandshrew,sandslash,nidoran-f,nidorina,nidoqueen,nidoran-m,nidorino,nidoking,clefairy,clefable,vulpix,ninetales,jigglypuff,wigglytuff,zubat,golbat,oddish,gloom,vileplume,paras,parasect,venonat,venomoth,diglett,dugtrio,meowth,persian,psyduck,golduck,mankey,primeape,growlithe,arcanine,poliwag,poliwhirl,poliwrath,abra,kadabra,alakazam,machop,machoke,machamp,bellsprout,weepinbell,victreebel,tentacool,tentacruel,geodude,graveler,golem,ponyta,rapidash,slowpoke,slowbro,magnemite,magneton,farfetch'd,doduo,dodrio,seel,dewgong,grimer,muk,shellder,cloyster,gastly,haunter,gengar,onix,drowzee,hypno,krabby,kingler,voltorb,electrode,exeggcute,exeggutor,cubone,marowak,hitmonlee,hitmonchan,lickitung,koffing,weezing,rhyhorn,rhydon,chansey,tangela,kangaskhan,horsea,seadra,goldeen,seaking,staryu,starmie,mr. mime,scyther,jynx,electabuzz,magmar,pinsir,tauros,magikarp,gyarados,lapras,ditto,eevee,vaporeon,jolteon,flareon,porygon,omanyte,omastar,kabuto,kabutops,aerodactyl,snorlax,articuno,zapdos,moltres,dratini,dragonair,dragonite,mewtwo,mew
zubat,60,42,5,23,2,1,0,0,0,90,95,0,100,98,19,18,5,0,16,0,17,1,35,6,1,3,0,0,17,1,0,30,6,0,5,0,5,0,7,0,0,13,93,84,44,79,54,79,30,88,47,60,17,35,8,68,15,24,3,56,16,4,0,38,5,57,19,13,94,64,61,74,19,0,1,0,48,20,54,0,1,1,19,65,25,11,1,41,10,15,0,14,8,0,11,69,23,26,7,30,13,83,11,57,19,91,5,8,14,5,3,0,89,62,3,33,18,20,8,34,5,30,32,22,16,13,9,8,100,2,1,73,38,5,16,29,35,3,0,8,2,6,3,0,0,8,64,33,10,10,19
golbat,100,94,71,67,47,16,39,13,9,100,100,11,100,100,61,36,30,4,96,49,84,42,83,55,57,7,15,5,85,65,6,84,65,6,57,2,22,3,77,36,87,0,100,100,99,98,91,98,88,100,89,100,88,95,54,94,71,72,20,97,85,47,27,70,31,94,91,62,100,100,100,98,84,23,12,5,95,65,99,26,53,24,78,100,81,81,60,93,67,76,23,47,20,12,83,99,85,71,38,81,48,99,58,91,66,100,56,80,62,54,32,11,100,99,31,93,93,87,68,90,88,84,85,84,59,68,20,60,100,35,26,89,92,62,78,89,89,54,11,57,24,26,27,17,9,78,95,90,62,31,56
oddish,49,42,6,19,6,0,63,38,18,100,100,0,100,100,0,27,7,0,70,22,24,0,43,5,80,93,44,16,51,14,2,34,9,0,62,3,0,0,55,29,7,0,0,71,27,66,34,56,6,89,67,96,88,93,70,80,41,43,8,96,93,58,0,47,21,89,69,43,95,65,28,97,79,94,64,54,59,16,100,82,73,41,41,75,41,78,72,75,8,95,85,38,29,2,99,87,36,95,82,91,47,98,13,92,77,65,18,85,58,18,95,73,46,100,14,100,100,97,71,97,97,78,14,31,72,3,6,69,100,10,56,91,80,88,72,6,69,98,97,91,77,29,3,0,0,0,75,45,4,4,32
gloom,77,68,16,41,9,0,65,54,21,100,100,0,100,100,0,42,12,0,87,36,37,9,49,5,89,91,55,24,74,29,5,65,31,0,72,2,4,0,90,48,16,0,28,0,55,83,59,59,10,92,69,99,90,98,73,85,55,30,3,100,92,49,0,39,15,96,65,31,97,85,58,99,90,89,83,70,63,33,99,82,85,41,42,85,40,85,80,72,11,100,89,35,11,1,100,89,54,100,90,90,60,100,35,99,67,79,10,92,79,22,94,84,47,100,19,100,100,99,73,98,99,94,22,50,87,7,11,80,100,9,59,99,86,90,86,12,78,100,97,93,92,16,3,0,1,1,81,62,9,6,54
vileplume,93,84,30,56,37,0,95,71,44,100,100,0,100,100,2,52,24,2,90,68,60,28,76,33,99,100,66,40,94,68,33,94,64,12,88,14,10,0,97,77,56,1,72,44,0,92,78,90,36,99,80,100,96,99,92,92,70,70,13,100,99,78,0,74,41,96,93,66,100,96,89,98,96,87,81,76,91,65,100,95,94,73,76,98,72,100,87,84,49,100,95,54,42,3,98,99,85,99,98,99,81,100,58,100,91,98,62,95,78,53,92,83,67,100,49,100,100,98,89,100,99,97,44,73,97,24,35,92,100,41,72,100,97,95,97,43,95,100,94,92,86,49,9,2,8,4,99,81,14,18,84
paras,80,78,23,19,14,4,8,4,0,91,90,3,87,90,6,22,7,0,50,3,27,3,20,4,48,51,0,0,34,10,0,35,11,0,17,0,6,0,31,0,21,2,34,17,8,0,31,87,54,96,49,85,62,62,26,66,43,24,7,79,52,14,0,67,31,60,21,20,84,58,37,88,32,3,0,0,51,19,82,0,30,0,40,67,31,34,16,48,15,30,2,0,0,0,18,87,56,43,11,58,31,93,19,65,34,70,16,29,24,9,0,0,99,80,8,72,64,43,25,75,37,70,31,68,66,16,11,19,100,1,11,65,64,26,55,41,55,9,0,11,0,1,5,0,9,12,72,55,34,21,22
parasect,95,98,58,35,28,10,50,20,5,99,100,15,97,99,18,32,11,1,90,28,28,9,65,22,89,90,16,2,64,38,2,71,49,3,41,4,21,0,79,21,46,9,66,41,21,69,0,99,84,98,85,95,80,96,63,87,60,48,15,93,78,23,0,74,37,83,60,44,97,88,75,96,63,21,2,0,77,60,94,20,56,33,73,67,44,64,48,80,34,58,21,0,0,0,55,100,91,67,36,93,60,100,44,94,61,98,40,70,53,24,12,1,100,96,28,97,94,73,65,87,84,93,67,96,78,32,21,50,100,36,26,80,85,62,74,61,86,44,0,31,9,8,21,15,9,16,91,69,44,43,44
venonat,60,42,8,7,2,1,4,0,0,99,100,0,100,97,5,12,0,0,23,0,8,0,33,7,12,11,6,0,46,11,0,41,13,0,8,1,1,0,2,0,21,2,44,39,9,13,1,0,40,73,7,79,16,34,1,39,26,8,0,45,15,12,0,42,1,71,50,18,98,77,80,78,21,43,18,1,23,9,47,2,13,0,7,63,5,13,1,67,22,66,25,19,25,7,73,64,17,34,13,30,4,85,6,51,2,88,5,15,49,38,47,11,76,88,0,67,40,24,0,37,5,14,6,18,3,3,0,9,100,0,0,85,22,5,14,5,20,26,4,41,5,4,0,0,0,0,32,12,6,1,35
venomoth,84,72,42,32,17,6,19,9,0,100,100,1,100,99,24,32,14,0,65,8,37,2,67,33,56,36,23,3,76,55,8,81,41,2,46,1,8,1,52,25,70,12,94,88,64,46,16,60,0,88,32,95,62,74,30,78,41,46,7,84,56,46,23,43,6,87,69,55,96,94,95,98,70,48,49,40,67,42,91,2,63,24,53,79,46,69,17,82,70,92,63,46,23,14,90,89,47,62,41,68,36,92,13,83,44,100,33,56,70,58,57,45,84,95,15,88,93,67,22,81,40,41,53,48,46,13,22,63,100,8,12,83,72,40,58,31,71,75,60,65,42,15,4,10,6,14,82,65,26,6,35
diglett,17,19,1,48,26,0,3,0,0,89,59,3,99,99,7,12,1,0,32,4,6,0,75,38,51,100,2,0,23,18,4,62,32,3,21,0,46,2,18,4,12,0,11,8,1,4,2,25,12,0,27,93,68,91,37,88,40,81,30,70,44,9,41,58,41,70,40,20,84,68,60,96,62,40,54,33,78,50,68,0,90,74,44,48,18,72,20,93,76,57,3,58,25,24,75,94,63,63,15,70,39,38,4,63,19,67,56,42,73,58,60,34,100,29,6,69,45,68,46,75,18,87,31,43,89,58,1,15,100,1,11,89,72,27,69,81,78,65,46,56,50,0,5,0,5,6,85,77,7,13,28
dugtrio,57,51,17,86,78,9,42,15,0,100,99,6,100,100,30,53,29,2,85,55,62,15,90,81,95,100,37,5,88,56,40,77,58,20,70,11,77,33,64,48,53,11,33,31,20,51,15,93,68,73,0,100,94,100,95,98,90,95,67,99,88,76,71,90,61,96,84,75,97,90,85,97,89,83,70,58,99,95,99,21,98,91,81,96,68,93,71,99,97,88,39,63,74,29,97,100,98,88,69,98,83,72,36,95,76,97,76,94,96,93,82,65,100,84,58,94,92,98,76,97,77,98,57,97,100,93,30,89,100,34,72,99,98,90,96,92,95,94,64,89,79,2,71,21,52,56,99,96,43,54,81
meowth,24,18,3,30,13,0,3,0,0,93,84,4,98,92,1,23,3,0,16,2,34,4,31,5,27,3,1,0,13,2,0,14,4,0,13,0,18,0,16,0,40,0,4,1,0,15,5,20,5,7,0,0,43,61,16,74,21,45,2,66,22,4,35,50,19,34,10,7,73,48,19,90,21,2,0,0,43,15,54,1,16,3,31,73,23,52,13,48,13,29,3,0,0,0,14,85,33,29,8,47,17,37,2,40,15,19,16,22,18,5,0,0,96,43,3,51,22,46,9,57,7,67,20,38,34,26,3,10,100,2,4,84,40,16,23,41,42,5,0,1,1,3,0,2,0,8,68,51,11,1,26
persian,46,46,13,55,31,13,26,4,0,100,94,11,99,99,15,54,33,1,70,24,68,12,76,33,68,68,3,2,40,23,0,54,12,0,48,3,25,2,63,8,83,12,11,10,4,38,20,84,38,32,6,57,0,92,37,92,46,64,21,95,56,12,62,90,27,55,28,23,97,80,52,100,58,4,0,0,90,59,97,17,56,8,72,99,64,84,41,83,41,75,14,0,0,0,73,100,79,49,18,89,43,63,17,67,36,50,39,65,45,15,7,1,100,84,18,90,89,79,48,87,54,95,58,76,65,51,11,53,100,7,15,92,86,49,58,64,75,17,4,10,1,7,11,16,15,61,88,79,22,18,39
psyduck,15,15,1,46,15,1,23,1,0,97,98,2,100,100,3,26,9,0,42,4,37,9,54,20,16,3,5,0,50,10,0,44,11,0,30,0,18,0,29,1,65,5,7,2,1,38,4,66,26,9,0,39,8,0,17,61,48,39,9,87,39,14,0,51,15,72,52,25,85,63,44,99,52,50,36,7,63,34,88,2,15,4,26,85,32,80,18,76,27,95,51,39,25,21,81,81,46,68,22,68,16,18,10,67,16,41,23,39,60,44,55,8,97,71,12,97,97,77,20,88,24,64,32,38,20,34,7,18,100,4,16,91,57,19,26,30,64,58,9,49,5,1,3,9,0,29,84,45,13,8,28
golduck,52,43,14,87,68,25,77,39,0,100,100,14,100,100,51,65,36,1,91,60,91,43,93,57,59,6,32,3,90,77,20,93,73,4,71,8,45,4,89,51,92,46,29,27,8,74,37,99,70,63,5,84,63,83,0,98,71,89,23,99,95,64,0,62,36,96,81,67,97,93,78,100,98,68,62,16,96,83,100,50,80,16,93,100,92,99,91,97,72,99,85,55,43,35,97,99,95,97,64,100,64,67,13,96,57,88,81,83,92,77,73,45,100,100,29,99,100,99,69,100,98,100,73,87,66,78,25,80,100,26,65,98,95,77,79,80,97,93,46,86,33,21,20,44,15,98,100,90,54,28,56
mankey,59,44,8,65,17,7,28,9,0,98,100,7,100,100,19,49,14,0,51,4,28,15,78,27,31,14,8,2,49,9,0,54,15,0,54,1,38,2,52,13,32,6,20,15,8,34,13,61,22,12,2,26,8,39,2,0,54,85,28,95,72,23,0,44,42,89,68,64,93,82,68,98,80,25,25,27,82,57,95,35,77,40,76,77,55,88,69,95,74,89,31,14,12,15,69,96,84,76,40,89,64,90,33,87,53,56,44,88,74,46,33,30,100,92,24,100,94,90,72,90,73,82,71,80,81,66,24,58,100,25,39,99,90,74,83,81,91,57,31,44,23,11,19,16,21,35,97,88,40,34,51
primeape,68,80,36,64,55,27,67,46,10,100,100,25,100,100,52,69,55,7,89,52,72,21,97,59,83,84,35,15,87,71,19,84,51,9,86,18,62,13,83,55,85,29,59,45,30,57,40,74,59,60,10,79,54,52,29,46,0,96,52,100,98,79,73,65,57,99,91,89,100,99,91,100,97,50,39,22,99,93,100,69,99,80,99,100,81,100,94,100,91,98,69,31,26,10,97,100,95,98,79,99,90,100,80,98,84,99,90,96,96,89,66,36,100,100,63,100,99,100,94,99,98,100,86,95,100,96,60,87,100,72,81,99,99,98,98,97,98,91,39,79,43,32,73,76,61,87,98,98,89,65,74
growlithe,45,39,7,26,10,1,5,0,0,58,59,3,63,65,18,32,15,1,39,4,27,5,34,7,31,4,13,1,32,13,0,28,13,0,23,0,14,0,21,4,28,4,22,24,7,52,29,44,19,12,0,25,6,11,0,5,0,0,15,60,24,2,0,54,35,71,48,18,85,70,62,42,27,21,12,4,61,33,36,4,65,48,66,73,41,50,23,67,18,52,33,44,29,9,44,72,43,53,13,61,34,68,31,57,32,37,28,24,69,27,24,6,59,63,8,55,42,54,27,55,16,52,43,59,62,39,25,39,78,3,10,71,70,20,40,31,59,6,0,7,1,2,7,28,7,17,59,37,13,7,20
arcanine,48,20,20,25,22,8,15,6,0,59,49,22,43,51,31,26,19,6,36,21,31,14,25,23,37,24,16,2,31,15,9,39,23,4,18,2,19,2,20,9,37,12,31,25,23,52,32,39,23,21,6,36,19,26,8,37,8,14,0,42,38,29,56,46,28,69,36,38,64,72,69,49,34,30,17,0,41,40,40,12,63,52,47,73,51,36,36,57,37,77,43,42,44,8,18,45,44,72,42,66,48,66,64,56,32,36,49,41,66,45,15,5,27,64,25,63,49,45,38,50,40,48,69,54,45,36,55,44,68,34,39,47,51,46,42,45,37,18,7,32,21,15,36,49,24,41,44,43,36,48,28
poliwag,12,7,4,61,32,1,6,1,0,100,100,5,99,100,1,50,14,0,58,2,44,3,53,10,26,1,29,3,31,5,0,27,8,1,27,0,39,3,26,8,44,3,4,0,0,21,7,55,16,30,1,34,5,13,1,5,0,14,1,0,40,7,30,57,26,78,36,12,75,53,20,93,33,69,76,52,81,56,85,7,66,36,65,79,41,55,19,77,17,93,29,41,20,3,100,91,44,59,15,71,30,41,7,86,50,53,23,44,53,25,90,76,96,70,5,99,98,70,18,87,39,87,35,52,39,63,13,25,100,1,3,90,70,20,38,57,80,51,22,53,36,12,2,6,3,53,78,41,7,4,19
poliwhirl,29,34,6,81,63,17,43,9,1,100,100,13,100,100,28,65,35,2,88,32,81,33,86,40,46,5,49,14,82,53,20,77,46,3,76,7,43,3,80,31,84,15,7,8,1,48,22,85,42,56,12,78,44,61,5,28,2,51,4,60,0,16,29,61,50,88,67,44,91,69,40,99,77,96,88,76,95,87,99,47,85,48,85,100,87,96,43,91,46,100,70,67,39,11,100,100,88,87,40,94,73,64,11,99,71,75,63,85,82,41,96,91,95,91,27,100,99,87,64,98,90,99,69,79,68,89,37,61,100,10,40,97,90,57,66,94,96,99,56,76,30,36,9,28,16,94,89,75,26,21,46
poliwrath,58,73,25,99,88,58,97,82,9,100,100,17,100,100,69,77,48,26,96,80,78,56,99,77,75,50,72,33,98,92,45,98,89,28,92,31,74,24,99,93,96,53,41,50,22,86,77,88,54,91,24,96,88,86,36,77,21,67,20,93,84,0,0,76,55,100,95,92,100,99,91,100,98,99,92,81,100,100,100,73,99,78,99,100,89,100,100,100,93,100,91,54,8,0,99,100,98,100,85,99,97,96,82,100,98,97,88,99,100,81,98,91,100,100,70,100,100,100,96,100,100,99,97,99,96,98,64,95,100,56,94,97,99,100,99,100,99,100,82,97,50,62,60,75,59,94,100,99,87,65,82
abra,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kadabra,25,17,5,19,8,0,7,3,0,58,51,4,64,67,5,33,4,0,16,1,20,6,36,30,25,13,17,1,42,19,4,43,18,6,7,0,7,0,16,2,38,7,23,25,6,14,1,27,17,18,1,19,1,12,2,37,10,6,0,10,8,3,0,0,6,57,53,43,53,56,56,66,62,42,42,32,48,41,28,2,59,17,51,71,33,53,14,60,64,60,48,55,49,32,61,13,3,46,42,63,37,40,2,59,51,50,44,40,46,51,60,39,4,60,13,58,69,47,37,59,3,5,38,3,38,34,27,48,62,7,9,39,45,15,34,24,66,54,55,56,43,9,2,11,11,28,59,62,15,2,1
alakazam,51,43,18,34,24,2,37,7,4,66,70,17,69,71,27,43,25,6,51,15,55,24,69,35,44,30,39,11,68,46,22,62,57,18,29,4,23,3,35,21,62,30,49,46,25,32,16,73,44,37,11,48,22,47,15,39,19,29,4,41,23,19,0,5,0,62,64,57,54,67,72,64,63,53,65,48,59,56,59,20,62,47,70,62,57,55,53,62,58,73,72,52,47,54,57,25,9,63,52,70,59,64,14,61,65,73,56,60,63,60,57,59,6,64,44,61,64,68,56,65,29,27,61,13,65,68,50,67,66,22,39,40,62,39,65,63,68,65,69,67,61,53,10,26,68,65,64,58,56,7,15
machop,42,42,11,43,19,8,26,5,1,97,100,1,99,100,20,46,11,0,60,26,33,5,69,17,45,8,13,0,51,19,1,50,17,0,45,0,23,3,42,16,43,6,9,3,4,40,17,28,13,30,3,57,42,26,4,11,1,5,0,22,11,0,0,16,2,0,79,49,94,73,54,91,67,90,52,26,96,75,91,47,90,76,91,87,55,89,74,84,50,83,53,17,21,20,99,94,61,62,38,98,67,63,25,89,40,80,63,96,58,40,86,47,75,92,49,92,84,95,76,89,67,78,66,88,79,73,34,91,100,35,42,100,95,63,87,78,87,97,61,76,64,29,42,23,21,34,92,86,53,15,62
machoke,49,66,29,61,38,21,73,23,6,100,100,6,100,100,61,56,34,7,93,66,68,13,79,48,77,83,37,3,82,58,7,75,52,8,77,8,28,15,87,56,81,9,31,35,7,79,40,50,30,60,16,90,72,48,19,32,9,18,0,64,33,5,0,25,8,21,0,71,99,92,82,99,82,82,78,60,98,88,100,66,98,92,97,90,82,98,96,96,82,97,74,31,29,33,100,99,90,93,67,98,83,95,65,99,86,94,83,100,82,76,88,63,99,100,82,100,99,97,78,99,92,94,88,96,99,95,62,98,100,45,84,96,100,96,99,98,99,99,79,90,75,53,65,51,36,75,98,100,77,57,82
machamp,72,79,47,77,64,26,86,50,5,100,100,7,100,100,66,54,37,24,89,83,66,25,93,66,95,100,51,14,98,71,29,94,81,11,90,24,53,13,95,80,87,38,54,69,33,80,56,82,45,80,25,93,77,75,33,36,11,36,4,88,56,8,0,30,7,51,29,0,100,96,89,100,95,95,91,71,100,97,100,79,99,98,99,99,91,100,100,98,84,97,96,42,42,29,100,100,94,99,80,100,99,96,66,100,96,97,90,100,93,88,97,85,100,100,93,99,100,100,99,100,100,92,92,99,100,95,76,100,100,71,93,100,98,97,100,98,100,100,90,95,89,54,81,77,54,90,100,100,91,59,90
bellsprout,43,42,7,17,6,1,14,4,1,89,100,0,98,98,0,20,1,0,31,3,17,1,19,1,30,36,5,1,3,2,0,10,1,0,25,2,2,0,31,4,6,0,5,3,0,16,3,2,4,16,3,27,3,15,2,7,0,0,0,25,9,0,0,13,1,6,1,0,0,60,33,78,46,45,44,20,36,17,83,18,28,0,22,50,18,48,20,45,3,72,10,13,11,0,77,70,32,73,29,42,22,79,6,62,32,55,12,43,20,1,56,45,98,79,4,97,84,68,49,85,48,60,16,35,51,11,3,20,100,5,23,79,42,43,42,23,33,77,37,63,44,9,4,0,2,2,47,42,5,3,16
weepinbell,79,74,20,27,16,4,60,13,3,96,100,2,100,100,6,28,12,0,54,11,21,1,52,3,67,83,22,2,38,10,2,47,10,0,63,4,4,0,43,23,36,0,35,15,4,42,12,22,5,32,10,52,20,37,7,18,1,2,0,46,31,1,0,16,4,27,8,4,40,0,47,91,63,69,54,44,56,35,90,32,69,8,37,70,32,78,39,63,18,89,50,13,11,1,89,83,67,92,55,84,39,96,23,91,55,73,24,64,38,9,72,59,99,82,21,97,96,90,62,97,81,74,41,59,69,29,10,45,100,14,34,93,69,68,61,41,73,91,75,72,60,15,23,1,7,12,89,65,17,22,43
victreebel,98,88,46,46,18,4,87,57,12,100,100,4,100,100,15,44,13,0,87,41,58,6,64,14,93,100,57,15,68,34,5,64,41,2,88,22,14,0,97,68,39,0,68,40,8,62,25,20,4,40,15,81,48,56,21,32,9,7,0,80,60,8,0,21,3,46,18,11,66,52,0,94,89,76,58,58,85,53,99,72,89,33,71,89,65,90,73,71,47,97,88,35,29,12,96,100,86,98,83,96,64,100,48,95,73,95,37,88,42,19,86,55,96,99,48,100,100,95,83,98,98,94,45,73,92,28,15,79,100,54,64,96,92,94,94,69,87,98,89,92,67,36,38,1,4,5,96,88,20,37,66
tentacool,9,3,1,57,15,2,8,0,0,96,100,0,100,100,4,28,5,0,21,2,19,5,27,4,18,0,18,2,17,5,1,22,4,0,28,0,17,2,24,7,26,2,3,1,2,12,4,21,2,4,3,10,0,1,0,2,0,13,0,7,1,0,0,2,0,9,1,0,22,9,6,0,12,39,41,33,66,35,62,10,54,33,35,68,28,28,8,42,21,93,37,32,17,2,92,65,17,66,10,32,15,74,10,66,33,28,3,38,44,29,56,56,46,88,5,99,98,30,9,66,33,57,28,13,12,41,13,24,100,2,8,81,32,16,22,36,45,64,31,45,18,16,0,4,5,39,47,14,5,7,21
tentacruel,38,31,6,79,73,44,55,18,3,100,100,3,100,100,30,53,30,3,88,46,91,42,72,38,67,36,50,18,81,64,17,82,67,13,69,4,42,7,88,62,81,16,21,10,4,68,37,78,30,38,11,79,42,48,2,20,3,32,9,66,23,2,1,5,1,33,18,5,54,36,11,88,0,83,73,54,99,89,99,40,95,68,82,99,86,86,54,84,56,99,92,65,45,16,98,98,79,93,64,91,52,94,32,92,61,96,44,87,89,59,94,76,64,100,38,100,100,91,53,99,99,91,79,73,49,87,37,78,100,6,51,99,92,73,78,88,92,98,76,91,52,43,10,37,22,96,94,74,32,22,67
geodude,36,26,12,84,63,26,15,12,1,100,100,17,100,100,76,62,41,8,100,97,100,89,100,95,91,100,85,22,79,77,77,82,76,67,85,25,50,9,99,98,100,77,6,11,13,97,79,57,51,60,17,98,96,50,32,75,50,46,8,31,4,1,0,35,12,9,18,5,55,30,23,61,17,0,48,22,100,100,89,3,97,82,100,99,98,62,54,98,94,56,16,26,31,18,100,100,94,75,58,100,97,58,89,98,88,59,85,100,100,98,99,83,100,60,89,46,35,85,70,61,34,92,100,100,100,95,71,100,100,40,22,95,100,62,96,100,90,49,23,49,37,87,83,31,100,99,99,99,95,45,85
graveler,30,37,24,97,77,48,26,20,3,100,100,16,100,100,88,65,50,17,100,98,100,98,100,95,99,100,95,65,87,79,96,87,67,89,87,35,62,29,100,100,99,88,36,17,19,100,98,81,51,46,30,100,100,64,38,75,61,48,16,24,12,8,0,41,17,47,22,9,56,45,42,59,27,52,0,53,100,100,99,32,99,91,100,100,100,78,82,99,97,76,41,51,43,23,100,100,99,78,53,100,100,49,97,100,94,80,98,100,100,100,99,93,100,71,95,68,45,91,86,70,42,99,100,99,100,100,82,100,100,46,37,99,100,62,100,100,97,61,22,63,72,98,95,20,100,100,100,96,99,56,84
golem,62,53,25,100,95,69,55,16,10,100,100,35,100,100,89,72,69,30,100,100,100,100,100,99,100,100,100,87,99,87,98,96,79,99,96,48,73,40,100,100,100,95,46,30,24,100,100,99,60,67,42,100,100,93,84,73,78,73,21,48,24,19,0,44,28,73,40,29,80,56,42,67,46,78,47,0,100,100,99,61,100,99,100,100,100,99,96,100,98,97,88,50,51,43,100,100,100,75,73,100,100,84,100,100,99,95,100,100,100,100,100,100,100,94,100,76,71,96,92,79,77,100,100,100,100,99,93,100,100,58,54,100,100,91,100,100,100,96,40,66,83,100,98,58,100,100,100,100,100,83,95
ponyta,62,52,8,47,25,4,6,1,0,73,100,7,87,99,20,47,26,0,58,13,50,17,50,16,58,34,13,1,33,9,0,24,26,1,30,0,26,2,18,7,44,4,37,35,8,47,20,74,31,17,1,54,9,33,2,14,1,7,0,14,5,0,14,15,3,4,2,0,56,38,14,26,1,0,0,0,0,54,83,8,86,42,68,92,58,70,47,82,38,77,20,32,8,0,53,91,68,53,28,76,39,98,24,68,25,57,45,51,60,20,4,1,87,95,13,67,56,61,39,55,30,80,50,64,59,68,12,40,100,11,16,88,84,37,64,69,79,13,1,17,3,7,21,26,22,52,75,78,27,19,41
rapidash,80,83,40,72,42,16,23,8,0,84,97,22,88,95,28,35,42,8,87,35,75,35,71,34,69,59,31,3,71,35,3,65,44,2,56,11,39,3,50,27,66,33,82,64,33,80,38,80,58,46,4,74,38,55,13,36,6,18,1,38,12,0,17,24,8,22,11,3,75,60,43,57,10,0,0,0,43,0,98,21,97,71,82,96,81,92,78,93,63,96,72,50,21,1,83,99,86,79,47,91,69,99,50,90,36,73,66,85,81,49,33,4,85,99,43,88,78,93,70,83,62,98,88,85,86,88,62,66,100,29,34,92,92,59,80,85,91,34,2,40,9,14,31,64,40,82,94,86,57,45,60
slowpoke,10,15,2,56,26,3,3,0,0,99,100,5,100,100,4,13,4,0,51,2,60,2,33,4,9,0,8,0,46,18,1,49,18,1,5,0,12,0,20,0,46,1,0,1,0,18,6,51,9,32,1,46,3,12,0,5,0,6,0,15,1,0,0,11,0,9,0,0,17,10,1,38,1,11,1,1,16,2,0,0,11,2,39,94,32,31,4,60,3,92,23,48,41,7,96,85,47,61,6,45,8,12,2,82,3,69,9,12,40,15,57,35,63,64,5,96,68,47,17,70,10,88,16,46,38,35,1,23,100,1,0,95,54,5,29,28,65,32,2,22,2,13,1,3,0,28,61,28,2,8,24
slowbro,53,72,28,98,92,54,97,71,10,100,100,14,100,100,66,51,27,7,100,87,99,91,100,80,58,14,89,51,97,100,65,98,94,55,61,8,34,4,99,81,100,74,18,17,5,100,80,97,98,100,79,99,83,98,50,65,31,32,5,93,52,27,0,19,4,53,34,21,82,68,28,89,59,97,68,39,92,79,88,0,91,58,98,100,100,80,41,100,72,100,100,83,82,45,100,100,99,100,94,100,95,46,22,100,100,100,91,100,98,89,99,99,69,100,74,100,94,99,96,97,99,100,99,97,75,98,55,99,100,6,54,87,100,62,78,98,99,100,95,100,93,95,2,46,7,100,95,96,44,30,47
magnemite,41,50,20,34,20,9,45,19,2,100,100,9,100,100,38,48,40,8,83,35,90,74,78,40,59,63,43,1,53,31,3,50,17,2,73,1,1,1,87,59,99,47,27,14,6,70,44,87,37,10,2,84,44,85,20,23,1,3,0,34,15,1,0,7,0,10,2,1,72,31,11,46,5,3,1,0,14,3,89,9,0,27,95,100,96,95,63,97,85,99,90,34,31,4,96,98,89,69,55,79,46,79,25,59,19,5,14,88,93,80,52,12,69,100,24,79,97,91,62,86,67,95,79,68,48,6,29,85,100,24,16,70,87,57,39,47,91,96,29,83,60,40,10,17,22,64,85,76,40,15,30
magneton,78,77,35,62,33,18,74,66,14,100,100,25,100,100,74,81,63,27,98,86,100,92,100,71,89,96,82,30,68,60,22,76,52,11,84,34,18,1,100,99,99,76,57,57,27,100,67,99,75,26,9,97,92,96,84,60,20,20,1,64,52,22,0,34,2,24,8,2,99,90,65,67,32,18,9,1,56,29,98,42,73,0,100,100,100,99,98,100,100,100,100,43,40,10,98,99,99,96,84,98,82,98,77,82,60,37,52,99,100,97,88,43,94,100,73,99,100,100,95,95,97,100,100,99,95,37,68,97,100,47,51,93,100,97,78,86,100,100,71,97,88,90,14,60,87,95,95,95,75,37,70
farfetch'd,82,76,34,49,36,12,29,15,0,100,100,9,100,100,34,68,27,4,61,22,54,27,74,34,37,13,9,0,64,29,1,42,20,2,62,4,22,5,55,19,81,22,59,58,24,60,27,92,46,56,19,69,28,74,7,24,1,11,1,35,15,1,0,17,3,9,3,1,78,63,28,65,18,0,0,0,31,17,61,2,5,0,0,97,69,80,42,89,57,68,20,32,33,2,65,100,76,74,29,75,59,97,55,90,70,67,36,74,61,41,17,5,100,99,36,88,93,78,62,89,64,95,90,80,55,71,26,67,100,31,42,92,88,64,70,81,94,41,4,44,14,12,31,10,25,68,96,82,52,35,55
